question,question_ids,answer,answer_ids,base_prediction,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
", daughter of Major General Banastyre Pryce Lloyd in 1880 and had three children. He died suddenly of pneumonia in his home country of Ireland","[23, 5195, 275, 12461, 4860, 11688, 11227, 244, 56996, 333, 26088, 272, 204, 9892, 27, 273, 618, 1373, 1770, 204, 25, 707, 4841, 7766, 275, 23964, 272, 545, 1081, 2020, 275, 9226]", ,204,272,3.484375,greedy,>>SUFFIX<<,[9],1,1.6796875,False,True,32
 a constant that depends on the particular isotope ; for a given isotope,"[241, 7377, 325, 7713, 313, 248, 2057, 43276, 1419, 204, 38, 312, 241, 2132, 43276, 1419]", it,334,23,2.296875,greedy,・,[47027],1,0.341796875,False,True,16
" on his superior army, to entice Mondragón into a pitched battle, planning to use an ambush to draw the Spanish army into a","[313, 545, 8975, 9950, 204, 23, 271, 47110, 26654, 1860, 137, 123, 89, 679, 241, 31410, 6201, 204, 23, 4042, 271, 745, 267, 5407, 1519, 271, 3181, 248, 8693, 9950, 679, 241]", trap,16954,16954,0.9453125,None_,,[],0,0.9453125,True,True,32
 Station in late October where he blockaded various German merchant ships in American and Mexican harbours. She intercepted the German ocean liner Columbus off Cape Hatteras,"[11415, 272, 3297, 3692, 881, 332, 3201, 9163, 2458, 6438, 24064, 13118, 272, 2281, 273, 14160, 4687, 61183, 204, 25, 1261, 64547, 248, 6438, 10166, 29347, 22912, 597, 17296, 370, 2830, 277]", on,313,313,1.109375,None_,,[],0,1.109375,True,True,32
" span is a riveted, 8 @-@ panel Parker through truss. The next three spans are 547 ft ( 167","[12711, 304, 241, 8623, 17006, 204, 23, 204, 35, 204, 43, 24, 43, 6172, 18462, 788, 478, 1141, 204, 25, 390, 1407, 1373, 34428, 362, 204, 47984, 12094, 204, 19, 204, 21635]", m,266,266,0.6484375,None_,,[],0,0.6484375,True,True,32
 12 – 0 victory over the Yankees. He had four hits on September 15 in an 8 – 3 loss to the Blue,"[204, 928, 204, 600, 204, 27, 9071, 648, 248, 29501, 204, 25, 707, 618, 1855, 9693, 313, 3278, 204, 1030, 272, 267, 204, 35, 204, 600, 204, 30, 2690, 271, 248, 5721]", Jays,54312,54312,0.0380859375,None_,,[],0,0.0380859375,True,True,32
" the bastion of modernism in Paris, became Hemingway's mentor and godmother to his son Jack ; she introduced him to the expatri","[248, 15793, 280, 275, 3424, 1189, 272, 6671, 204, 23, 3569, 64179, 204, 18, 94, 19196, 273, 6394, 12288, 271, 545, 1990, 4164, 204, 38, 674, 6723, 801, 271, 248, 1115, 29844]",ate,375,375,0.1474609375,None_,,[],0,0.1474609375,True,True,32
" 3 @.@ 3 ft ) in height. Groups 4 to 6, 13 to 17, 20","[204, 30, 204, 43, 25, 43, 204, 30, 12094, 204, 20, 272, 5518, 204, 25, 21528, 204, 31, 271, 204, 33, 204, 23, 204, 1313, 271, 204, 1392, 204, 23, 204, 423]", to,271,271,0.4453125,None_,,[],0,0.4453125,True,True,32
 intense radio play of the single contributed largely to the attention Deep Purple would get in their early US tours and also during the 1970s. Modern reviews,"[10183, 6377, 884, 275, 248, 2278, 12480, 9540, 271, 248, 3197, 12604, 25183, 631, 577, 272, 525, 2304, 1571, 13814, 273, 614, 1365, 248, 204, 3344, 27, 94, 204, 25, 10751, 4272]", of,275,275,0.5234375,None_,,[],0,0.5234375,True,True,32
", 1996, Bure was pushed into the boards head @-@ first by rookie defenceman Todd Simpson. He continued to play following","[23, 204, 1840, 33, 204, 23, 341, 458, 398, 9264, 679, 248, 11665, 1319, 204, 43, 24, 43, 772, 431, 26398, 18983, 1342, 18586, 30878, 204, 25, 707, 4902, 271, 884, 1863]", the,248,248,0.1904296875,None_,,[],0,0.1904296875,True,True,32
" hypocrisy do not survive for long on the chessboard. The creative combination lays bare the presumption of a lie, while the merciless fact, culminating","[48062, 441, 416, 10403, 312, 916, 313, 248, 25898, 3362, 204, 25, 390, 5182, 5777, 36057, 7142, 248, 61347, 275, 241, 5504, 204, 23, 1093, 248, 8487, 50932, 1249, 204, 23, 60205]", in,272,272,0.05419921875,None_,,[],0,0.05419921875,True,True,32
 of the motorway section carried out at the time revealed damage to a viaduct carrying the motorway over the Zagreb – Sisak – V,"[275, 248, 5267, 989, 3638, 6728, 495, 388, 248, 601, 7436, 4233, 271, 241, 2300, 308, 8742, 9326, 248, 5267, 989, 648, 248, 47641, 11578, 204, 600, 51708, 452, 204, 600, 553]",ink,639,2755,2.0625,greedy, alot,[27918],1,1.125,False,True,32
 pre @-@ specified positions within the applicator. This process is only engaged once staff are removed from the treatment room. The sources remain in,"[634, 204, 43, 24, 43, 9913, 7349, 1574, 248, 1729, 1322, 204, 25, 735, 1200, 304, 736, 9238, 1960, 2900, 362, 6235, 427, 248, 2820, 1664, 204, 25, 390, 5331, 4464, 272]", place,1237,248,1.609375,greedy, drywall,[52492],1,0.75,False,True,32
"2, 2006, announcing the planned card at the top of the show and attempting to hype up the crowd. Other "" host ","[29, 204, 23, 204, 853, 33, 204, 23, 27095, 248, 7511, 2315, 388, 248, 1246, 275, 248, 1049, 273, 13648, 271, 25950, 510, 248, 5772, 204, 25, 4232, 204, 13, 2597, 204]","""",13,13,0.06640625,None_,,[],0,0.06640625,True,True,32
" 26 July 1797, King George III was "" graciously pleased to give directions that measures might be taken for an immediate supply of such copper coin","[204, 2126, 3313, 204, 14824, 34, 204, 23, 3884, 6247, 10093, 398, 204, 13, 59712, 9055, 271, 1444, 11033, 325, 5789, 1295, 314, 2629, 312, 267, 8393, 4322, 275, 963, 14201, 12631]",age,484,345,2.046875,greedy,>>SUFFIX<<,[9],1,1.484375,False,True,32
" with them near Audrain County. Anderson and his men camped with at least 300 men, including Todd. Although a large group of guerr","[335, 612, 2578, 6779, 1950, 3402, 204, 25, 13421, 273, 545, 1658, 2098, 269, 335, 388, 1931, 204, 4126, 1658, 204, 23, 1497, 18586, 204, 25, 5361, 241, 1902, 1408, 275, 60401]",illas,18453,18453,0.0419921875,None_,,[],0,0.0419921875,True,True,32
 Bath and Wells and to the east Christchurch and much of Bournemouth — both historically part of Hampshire — belong to the Diocese of Winchester.,"[10474, 273, 23711, 273, 271, 248, 10001, 1781, 38390, 273, 866, 275, 341, 2309, 56179, 204, 791, 1216, 21448, 622, 275, 22666, 204, 791, 6445, 271, 248, 62266, 275, 50619, 204, 25]", The,390,193,2.046875,greedy,Share,[14117],1,1.5234375,False,True,32
" 260 kilowatts ( 4 @,@ 370 hp ) and a maximum speed of 200 kilometres per hour ( 120","[204, 17634, 9174, 307, 46543, 204, 19, 204, 31, 204, 43, 23, 43, 204, 25107, 29629, 204, 20, 273, 241, 5899, 3804, 275, 204, 853, 37374, 559, 3918, 204, 19, 204, 5959]", mph,24846,24846,0.150390625,None_,,[],0,0.150390625,True,True,32
" ポコピー, Pokopī ) ) a Lakitu, with the ability to allow Mario to traverse dangerous environments","[56451, 235, 7568, 123, 6953, 226, 6953, 132, 204, 23, 17524, 387, 35206, 204, 20, 204, 20, 241, 32983, 9679, 204, 23, 335, 248, 3205, 271, 1708, 20069, 271, 48223, 7124, 11337]", ,204,25,2.59375,greedy, goose,[32012],1,1.78125,False,True,32
"@ wing Wildrose Alliance led to speculation that Stelmach would receive lukewarm support at his mandatory leadership review, to be held at the November 200","[43, 13598, 7450, 16916, 14648, 3803, 271, 24934, 325, 574, 34366, 554, 631, 3162, 51686, 36848, 1164, 388, 545, 16183, 5999, 1856, 204, 23, 271, 314, 3053, 388, 248, 3895, 204, 853]",9,36,36,0.404296875,None_,,[],0,0.404296875,True,True,32
" Labbé to gain experience. McLeod made her first appearance of the year at the Cyprus Cup in March, where she appeared in three of the four","[7403, 31287, 271, 5206, 1417, 204, 25, 2925, 62916, 1021, 573, 772, 6668, 275, 248, 649, 388, 248, 35527, 8067, 272, 3102, 204, 23, 881, 674, 6248, 272, 1373, 275, 248, 1855]", matches,9307,9307,0.60546875,None_,,[],0,0.60546875,True,True,32
 Special companies of the Royal Engineers fired drums,"[6155, 2404, 275, 248, 8829, 28695, 12428, 25600]", of,275,275,1.2890625,None_,,[],0,1.2890625,True,True,8
 = Pre @-@ season,"[204, 40, 3326, 204, 43, 24, 43, 2120]", ,204,204,0.81640625,None_,,[],0,0.81640625,True,True,8
 = = Level design =,"[204, 40, 204, 40, 9513, 1168, 204, 40]", ,204,204,0.38671875,None_,,[],0,0.38671875,True,True,8
" he wrote of the original "" Smith","[332, 4347, 275, 248, 3086, 204, 13, 6220]", Act,2875,18,5.59375,greedy, hearings,[32196],1,0.73828125,False,True,8
 The Lord loves the one that loves the,"[390, 4967, 7995, 248, 532, 325, 7995, 248]", Lord,4967,4967,0.9453125,None_,,[],0,0.9453125,True,True,8
 = = Family = ,"[204, 40, 204, 40, 6222, 204, 40, 204]",=,40,40,0.08349609375,None_,,[],0,0.08349609375,True,True,8
 = = Release history =,"[204, 40, 204, 40, 13528, 2488, 204, 40]", ,204,204,0.294921875,None_,,[],0,0.294921875,True,True,8
 = Creating the voice of God ,"[204, 40, 23359, 248, 3663, 275, 1750, 204]",=,40,40,1.125,None_,,[],0,1.125,True,True,8
) ; Kira Buckland ,"[20, 204, 38, 531, 6013, 15144, 1205, 204]",(,19,19,0.051513671875,None_,,[],0,0.051513671875,True,True,8
 the ninth planet at the planetarium ,"[248, 28266, 7712, 388, 248, 7712, 18175, 204]",.,25,19,3.609375,greedy,template,[16410],1,0.400390625,False,True,8
 on attackers trying to break in below ,"[313, 37684, 2296, 271, 2162, 272, 2249, 204]",.,25,15,4.21875,greedy,.”.,[40020],1,0.890625,False,True,8
" twelve years, and took the overall","[15365, 909, 204, 23, 273, 2065, 248, 4291]", record,2081,1210,4.84375,greedy, Wildcats,[55217],1,0.78125,False,True,8
 not refer to the use of electric guitar,"[416, 4059, 271, 248, 745, 275, 4782, 9556]", ,204,23,3.875,greedy,"%),",[17925],1,1.078125,False,True,8
= = 2009 season ,"[40, 204, 40, 204, 853, 36, 2120, 204]",=,40,40,0.279296875,None_,,[],0,0.279296875,True,True,8
 = = Summer replacement =,"[204, 40, 204, 40, 9912, 8577, 204, 40]", ,204,204,0.388671875,None_,,[],0,0.388671875,True,True,8
= = = Reinforcement disorders,"[40, 204, 40, 204, 40, 25227, 8178, 12265]", ,204,204,1.09375,None_,,[],0,1.09375,True,True,8
– present ) = =,"[600, 1652, 204, 20, 204, 40, 204, 40]", ,204,204,0.333984375,None_,,[],0,0.333984375,True,True,8
 = = Recording = ,"[204, 40, 204, 40, 41171, 204, 40, 204]",=,40,40,0.0625,None_,,[],0,0.0625,True,True,8
 = = = Equipment ,"[204, 40, 204, 40, 204, 40, 13223, 204]",=,40,40,0.15234375,None_,,[],0,0.15234375,True,True,8
 : The Final Frontier is a ,"[204, 37, 390, 12728, 39247, 304, 241, 204]",198,2747,30,4.625,greedy,"

         ",[46529],1,0.296875,False,True,8
-@ calibre Canon de 194,"[24, 43, 1921, 40820, 22705, 336, 204, 5387]", mm,7032,32,3.140625,greedy, torped,[61220],1,0.4765625,False,True,8
 Sir Boyle fought hard for the Union ,"[10584, 56621, 13764, 1396, 312, 248, 6824, 204]",:,37,19,5.25,greedy,text,[2164],1,0.6875,False,True,8
" North Pole was "" impracticable "", the Admiralty decided","[3082, 36170, 398, 204, 13, 902, 891, 29341, 204, 13, 204, 23, 248, 37657, 787, 3571]", that,325,271,1.59375,greedy, Whilst,[35086],1,0.89453125,False,True,16
1940 and began a refit at Portsmouth that lasted from 25 January to,"[5387, 27, 273, 3465, 241, 1134, 256, 388, 56205, 325, 21982, 427, 204, 1395, 3675, 271]", ,204,204,0.022705078125,None_,,[],0,0.022705078125,True,True,16
 a relatively small head. Adults had skulls up to 56 cm ,"[241, 6976, 1385, 1319, 204, 25, 30731, 618, 23046, 94, 510, 271, 204, 5499, 6401, 204]",(,19,19,0.04833984375,None_,,[],0,0.04833984375,True,True,16
" Earth's outer atmosphere into space, resulting in less favorable conditions for","[6490, 204, 18, 94, 13140, 8922, 679, 2151, 204, 23, 8418, 272, 1499, 20544, 3192, 312]", life,1063,1063,0.9453125,None_,,[],0,0.9453125,True,True,16
 mobile robot to reason about its actions. Equipped with a television camera ,"[3660, 12951, 271, 1995, 544, 701, 5039, 204, 25, 6641, 4203, 335, 241, 8203, 5040, 204]",",",23,23,0.2431640625,None_,,[],0,0.2431640625,True,True,16
", based on the alignment that existed at the time, and do not","[204, 23, 1934, 313, 248, 18672, 325, 16270, 388, 248, 601, 204, 23, 273, 441, 416]", necessarily,8482,4465,2.453125,greedy,Participants,[46104],1,0.9765625,False,True,16
" Cleveland Union Terminal's high rent, the massive size of the facility","[16760, 6824, 30604, 204, 18, 94, 986, 4324, 204, 23, 248, 6934, 2275, 275, 248, 6830]", ,204,23,1.9140625,greedy,Cell,[19400],1,0.50390625,False,True,16
". As a bishop, he moved the newly founded monastery of Stow","[204, 25, 1130, 241, 40606, 204, 23, 332, 4372, 248, 9930, 9923, 43892, 275, 574, 307]", to,271,271,1.34375,None_,,[],0,1.34375,True,True,16
" Israel as rabbi in 1935, a post he would hold through","[5505, 345, 22454, 84, 272, 204, 6128, 32, 204, 23, 241, 1106, 332, 631, 1975, 788]", the,248,204,1.0,greedy,xbet,[58402],1,0.5,False,True,16
", Vala and Tomin are shown as a seemingly functioning normal couple,","[23, 3037, 76, 273, 5736, 242, 362, 4308, 345, 241, 14980, 15353, 3555, 2916, 204, 23]", and,273,480,3.171875,greedy, strengthened,[33549],1,1.515625,False,True,16
" began in the 1880s, principally around the work of English jur","[3465, 272, 248, 204, 9892, 27, 94, 204, 23, 54351, 1111, 248, 633, 275, 3536, 9854]",ist,383,383,0.054443359375,None_,,[],0,0.054443359375,True,True,16
 taxes with a portion of their crop yield. Peasants obtained coinage,"[8107, 335, 241, 8091, 275, 525, 14525, 8220, 204, 25, 2562, 277, 1221, 7502, 12631, 484]", by,431,427,2.09375,greedy,Include,[45429],1,1.1171875,False,True,16
" The Dark Charisma of Adolf Hitler "". BBC. Retrieved","[390, 8892, 5404, 45471, 275, 1180, 3808, 24108, 204, 13, 204, 25, 15097, 204, 25, 18934]", ,204,204,0.3828125,None_,,[],0,0.3828125,True,True,16
 and Rockland counties east to that route's eastern terminus at U,"[273, 6064, 1205, 18910, 10001, 271, 325, 7128, 204, 18, 94, 16896, 17256, 359, 388, 493]",.,25,25,0.0179443359375,None_,,[],0,0.0179443359375,True,True,16
"' past work, employing an approach that Juber has described as a ","[18, 1701, 633, 204, 23, 26523, 267, 3213, 325, 462, 19110, 504, 5383, 345, 241, 204]","""",13,13,0.275390625,None_,,[],0,0.275390625,True,True,16
"1 title, 1 runner @-@ up ) =","[28, 4120, 204, 23, 204, 28, 19500, 204, 43, 24, 43, 510, 204, 20, 204, 40]", ,204,204,0.5546875,None_,,[],0,0.5546875,True,True,16
" troops by boat down the Ohio River to Wheeling, where he was to","[12092, 431, 7754, 901, 248, 9489, 6074, 271, 5415, 8445, 204, 23, 881, 332, 398, 271]", rendez,41480,4434,2.203125,greedy, rencont,[21695],1,1.3515625,False,True,16
 Stackhouse – Pistons analyst ( 2013 – present ,"[29833, 4338, 204, 600, 37527, 690, 11766, 204, 19, 204, 626, 30, 204, 600, 1652, 204]",),20,20,0.06787109375,None_,,[],0,0.06787109375,True,True,16
 and travel writer. His many activities brought him into the highest social and professional,"[273, 2516, 6544, 204, 25, 2591, 860, 3204, 3867, 801, 679, 248, 5123, 1788, 273, 2800]", circles,16599,16599,0.07763671875,None_,,[],0,0.07763671875,True,True,16
 Chambersburg is the county seat of Franklin County. According to the United States Census Bureau the 2010,"[36777, 6684, 304, 248, 8990, 6106, 275, 19504, 3402, 204, 25, 6480, 271, 248, 2522, 2941, 30700, 14549, 248, 204, 626, 27]", population,4558,4558,0.734375,None_,,[],0,0.734375,True,True,22
"face, Walker tells readers that he had complete independence in its authorship — that the NRC placed no","[2378, 204, 23, 16126, 6978, 6770, 325, 332, 618, 2615, 14905, 272, 701, 7761, 973, 204, 791, 325, 248, 61998, 5394, 658]", restrictions,9621,9621,0.484375,None_,,[],0,0.484375,True,True,22
 the tie 3 – 2 to progress to semi @-@ finals. Liverpool ',"[248, 10799, 204, 30, 204, 600, 204, 29, 271, 3913, 271, 11145, 204, 43, 24, 43, 28527, 204, 25, 20292, 204, 18]",s,94,94,0.353515625,None_,,[],0,0.353515625,True,True,22
" Center began working on "" Shakey the robot "", the first mobile robot to reason about its","[3195, 3465, 1660, 313, 204, 13, 44736, 100, 248, 12951, 204, 13, 204, 23, 248, 772, 3660, 12951, 271, 1995, 544, 701]", actions,5039,5039,0.8203125,None_,,[],0,0.8203125,True,True,22
" 1 @,@ 500 Soviet troops died. In the wake of these events, Berk","[204, 28, 204, 43, 23, 43, 204, 3087, 16023, 12092, 4841, 204, 25, 529, 248, 9810, 275, 783, 2863, 204, 23, 55602]",man,1342,320,2.546875,greedy, Bolshe,[55135],1,0.0712890625,False,True,22
" archery, B3 archers must use a tactile sighting device, and be unable to use","[619, 34204, 204, 23, 341, 30, 619, 10690, 1309, 745, 241, 52507, 7444, 263, 3605, 204, 23, 273, 314, 7759, 271, 745]", a,241,241,0.7734375,None_,,[],0,0.7734375,True,True,22
 Bosnian government's Commission for Tracing Missing Persons. The International Commission on Missing Persons (,"[16996, 57018, 2183, 204, 18, 94, 5935, 312, 1330, 3596, 36970, 41375, 204, 25, 390, 3864, 5935, 313, 36970, 41375, 204, 19]", IC,12871,2330,2.109375,greedy, vos,[11852],1,0.62890625,False,True,22
" in order to teach them medicine on "" live tissue. "" Hunt eventually embarks on a relationship","[272, 1538, 271, 6203, 612, 7323, 313, 204, 13, 1929, 9450, 204, 25, 204, 13, 21249, 6014, 3862, 8358, 313, 241, 2392]", with,335,335,0.0546875,None_,,[],0,0.0546875,True,True,22
". The production is scheduled to begin in 2011, and Sarsgaard will reunited with Uncle V","[25, 390, 3146, 304, 8869, 271, 2145, 272, 204, 626, 28, 204, 23, 273, 302, 1099, 53895, 451, 53099, 335, 25327, 553]",anya,27566,27566,0.005462646484375,None_,,[],0,0.005462646484375,True,True,22
-@ team All @-@ Big Ten player and a first @-@ team All @,"[24, 43, 1255, 1495, 204, 43, 24, 43, 5083, 10791, 3850, 273, 241, 772, 204, 43, 24, 43, 1255, 1495, 204, 43]",-,24,24,0.0067138671875,None_,,[],0,0.0067138671875,True,True,22
" his track accolades, he was an All @-@ state and All @-@ American tail","[545, 2540, 54958, 204, 23, 332, 398, 267, 1495, 204, 43, 24, 43, 1592, 273, 1495, 204, 43, 24, 43, 2281, 6804]",back,1954,1954,0.0751953125,None_,,[],0,0.0751953125,True,True,22
" previous year's SummerSlam rating, a 5 @.@ 5 out of","[2732, 649, 204, 18, 94, 9912, 62, 6811, 8689, 204, 23, 241, 204, 32, 204, 43, 25, 43, 204, 32, 495, 275]", ,204,204,0.1669921875,None_,,[],0,0.1669921875,True,True,22
 and Southend. During a 3 – 2 loss against Burton Albion on 26 December,"[273, 35934, 12363, 204, 25, 6599, 241, 204, 30, 204, 600, 204, 29, 2690, 1542, 34276, 18718, 280, 313, 204, 2126, 3960]", ,204,204,0.271484375,None_,,[],0,0.271484375,True,True,22
" for the song to be a "" more laid @-@ back number "", later played","[312, 248, 3172, 271, 314, 241, 204, 13, 520, 9766, 204, 43, 24, 43, 743, 1386, 204, 13, 204, 23, 2185, 3983]", the,248,248,1.9453125,None_,,[],0,1.9453125,True,True,22
 with two drinking incidents at The Troubadour : the first when Lennon placed a Kotex on his forehead,"[335, 847, 8773, 17708, 388, 390, 25841, 15073, 377, 204, 37, 248, 772, 635, 49007, 5394, 241, 34853, 956, 313, 545, 21260]", and,273,273,1.1328125,None_,,[],0,1.1328125,True,True,22
" Kumail Nanjiani as Prismo, Ming @-@ Na as Farmworld Finn '","[49290, 549, 21020, 85, 21370, 345, 1700, 8105, 204, 23, 39253, 204, 43, 24, 43, 8585, 345, 8491, 9091, 21564, 204, 18]",s,94,94,0.072265625,None_,,[],0,0.072265625,True,True,22
" Metallurgical Laboratory, the Ames Project investigated methods of separating plutonium metal from uranium and fission products ","[43753, 25457, 21763, 204, 23, 248, 63367, 5010, 18074, 4300, 275, 32699, 26555, 48069, 5420, 427, 47516, 273, 261, 1619, 1875, 204]",.,25,25,0.79296875,None_,,[],0,0.79296875,True,True,22
"-@ ten ( 聖天, "" sacred god "" or "" noble god","[24, 43, 3020, 204, 19, 204, 13658, 228, 7858, 204, 23, 204, 13, 18125, 6394, 204, 13, 379, 204, 13, 21035, 6394]", ,204,204,0.07861328125,None_,,[],0,0.07861328125,True,True,22
 under approximately 100 feet ( 30 m,"[813, 7122, 204, 1425, 3827, 204, 19, 204, 1067, 266]", ,204,204,0.56640625,None_,,[],0,0.56640625,True,True,10
 current institution. Nominees must have participated in,"[1539, 10459, 204, 25, 22506, 24436, 1309, 413, 15737, 272]", at,388,248,2.515625,greedy, Bundesliga,[63647],1,0.96875,False,True,10
 to Wilde with a note of apology. Richard,"[271, 51364, 335, 241, 3889, 275, 29045, 204, 25, 8364]", Ell,7774,7774,2.21875,None_,,[],0,2.21875,True,True,10
" be "" cathartic "" for the area","[314, 204, 13, 30017, 40348, 204, 13, 312, 248, 1766]", ,204,25,3.046875,greedy,'$,[47205],1,1.125,False,True,10
 Liverpool's most memorable European matches.,"[20292, 204, 18, 94, 758, 15479, 4588, 9307, 204, 25]", Liverpool,20292,193,3.265625,greedy,]:,[14652],1,1.1796875,False,True,10
" Sean John fragrance "" Unforgivable ","[18422, 2345, 24415, 204, 13, 897, 1806, 82, 27341, 204]","""",13,13,0.447265625,None_,,[],0,0.447265625,True,True,10
 the eldest child in his family. Records do,"[248, 41772, 1213, 272, 545, 1443, 204, 25, 13957, 441]", not,416,416,0.2216796875,None_,,[],0,0.2216796875,True,True,10
 = = Story = = ,"[204, 40, 204, 40, 9817, 204, 40, 204, 40, 204]",=,40,40,0.255859375,None_,,[],0,0.255859375,True,True,10
 = = = 11th century,"[204, 40, 204, 40, 204, 40, 204, 1069, 420, 5594]", ,204,204,1.125,None_,,[],0,1.125,True,True,10
= = Pakistani public = = ,"[40, 204, 40, 32913, 1202, 204, 40, 204, 40, 204]",=,40,40,0.2392578125,None_,,[],0,0.2392578125,True,True,10
" and lead guitars, piano, ukulele","[273, 1210, 34917, 204, 23, 12382, 204, 23, 11535, 52312]", ,204,204,0.6640625,None_,,[],0,0.6640625,True,True,10
. The Rockets would reach the 1994 NBA,"[25, 390, 55562, 631, 3665, 248, 204, 1840, 31, 14682]", Finals,39888,39888,0.125,None_,,[],0,0.125,True,True,10
 the Hebrew Theological College Alumni from 1936 to,"[248, 22984, 55458, 4440, 33751, 427, 204, 6128, 33, 271]", ,204,204,0.138671875,None_,,[],0,0.138671875,True,True,10
 = = Challenging the incumbent =,"[204, 40, 204, 40, 10413, 50771, 248, 37437, 204, 40]", ,204,204,0.625,None_,,[],0,0.625,True,True,10
 soundtrack album from the show was released in 200,"[28032, 5026, 427, 248, 1049, 398, 4171, 272, 204, 853]",6,33,33,1.953125,None_,,[],0,1.953125,True,True,10
" to fictional countries of his own devising,","[271, 27184, 3354, 275, 545, 946, 1612, 2037, 204, 23]", such,963,273,3.203125,greedy,”;,[31798],1,1.4921875,False,True,10
" the video, she is wearing a Brian L","[248, 2028, 204, 23, 674, 304, 6605, 241, 11692, 393]",ichten,22779,22779,0.00775146484375,None_,,[],0,0.00775146484375,True,True,10
 ICASA announced that it would hold public hearings on,"[12871, 48447, 4734, 325, 334, 631, 1975, 1202, 32196, 313]", the,248,248,0.5625,None_,,[],0,0.5625,True,True,10
" campaign boasted "" The new Talbot Tagora","[3942, 1117, 10936, 204, 13, 390, 627, 62221, 10973, 3511]", ,204,304,1.796875,greedy, jeder,[29102],1,1.109375,False,True,10
 = = Lumber = =,"[204, 40, 204, 40, 393, 3805, 204, 40, 204, 40]", ,204,204,0.86328125,None_,,[],0,0.86328125,True,True,10
 inclusion of a football and a TRFC logo ,"[14756, 275, 241, 6130, 273, 241, 9877, 8078, 9167, 204]",.,25,19,3.296875,greedy,在�,[41458],1,1.109375,False,True,10
 = = = = Family and,"[204, 40, 204, 40, 204, 40, 204, 40, 6222, 273]", home,1081,13725,6.0625,greedy, hogar,[62776],1,1.2890625,False,True,10
" became the game's four playable races, or Breeds,","[3569, 248, 1404, 204, 18, 94, 1855, 54360, 13325, 204, 23, 379, 5590, 2982, 204, 23]", each,1148,362,3.375,greedy, Porsche,[28838],1,2.3125,False,True,16
" Nadine Chandrawinata, together with Andini's father","[22257, 438, 24891, 1675, 242, 785, 204, 23, 1774, 335, 899, 3909, 204, 18, 94, 3685]", ,204,23,1.4765625,greedy,"(""[",[51581],1,0.71875,False,True,16
", on a site which at the start of the 20th century had been","[23, 313, 241, 1692, 585, 388, 248, 910, 275, 248, 204, 423, 420, 5594, 618, 650]", the,248,241,2.015625,greedy, layoffs,[61919],1,0.9609375,False,True,16
" any benefits, with Horner stating his opposition to continuing mid @-@ season testing in the future","[607, 3194, 204, 23, 335, 8139, 954, 18095, 545, 11632, 271, 9637, 3852, 204, 43, 24, 43, 2120, 4906, 272, 248, 2108]", ,204,25,1.0703125,greedy,glasses,[64803],1,0.224609375,False,True,22
" held the office between 1675 to 1677, when he died in the defence of Malmö","[3053, 248, 2805, 1192, 204, 21635, 32, 271, 204, 21635, 34, 204, 23, 635, 332, 4841, 272, 248, 18983, 275, 4903, 58114]", ,204,25,2.328125,greedy,可以,[14358],1,1.0546875,False,True,22
" deflected from the outer magnetosphere, directed along field lines into Earth's ionosphere, where atmospheric atoms can be excited and ionized ","[44972, 269, 427, 248, 13140, 21762, 7723, 204, 23, 9009, 1858, 2206, 4261, 679, 6490, 204, 18, 94, 20010, 7723, 204, 23, 881, 30532, 26553, 418, 314, 5565, 273, 20010, 1190, 204]",",",23,25,1.359375,greedy, Whether,[7791],1,0.1611328125,False,True,32
" move to New York with Penny and take her and Arizona's daughter, Sofia, with her, Arizona takes Callie to court for sole parental","[1822, 271, 1184, 2798, 335, 32734, 273, 980, 573, 273, 10769, 204, 18, 94, 5195, 204, 23, 38543, 204, 23, 335, 573, 204, 23, 10769, 2869, 64503, 271, 3520, 312, 6620, 26602]", custody,17585,17585,0.7421875,None_,,[],0,0.7421875,True,True,32
 trust in the benevolence of the,"[3209, 272, 248, 8668, 5393, 608, 275, 248]", new,627,10314,5.1875,greedy, predecessor,[33109],1,2.65625,False,True,8
 did not always help the Government.,"[826, 416, 1304, 733, 248, 6286, 204, 25]", In,529,204,3.921875,greedy,WhatsApp,[52337],1,2.296875,False,True,8
", California and The Record Plant in Hollywood","[23, 4299, 273, 390, 14534, 11392, 272, 11332]", ,204,23,4.75,greedy,%),[7278],1,0.546875,False,True,8
" – 1815 ). In Mr. Nicholson's circulating journal, (","[204, 600, 204, 14077, 32, 204, 20, 204, 25, 529, 3552, 25, 61696, 204, 18, 94, 33250, 5600, 204, 23, 204, 19]", Nicholson,61696,1684,5.15625,greedy,izumab,[53045],1,1.6171875,False,True,22
likon guns and two Parachute and Cable projectors. A Type 286 surface @-,"[40168, 245, 12712, 273, 847, 2606, 554, 1220, 273, 19782, 1441, 644, 204, 25, 317, 6276, 204, 32943, 4418, 204, 43, 24]",@,43,12402,4.65625,greedy,<!--,[21866],1,1.890625,False,True,22
 provisional government elected two governors. George W. Johnson was elected at the Russellville Convention and served until his death at the Battle of Shiloh.,"[54246, 2183, 11356, 847, 46382, 204, 25, 6247, 367, 25, 7822, 398, 11356, 388, 248, 16671, 3931, 17241, 273, 5410, 1725, 545, 2787, 388, 248, 14729, 275, 1077, 285, 1259, 204, 25]", Richard,8364,390,4.71875,greedy, Kentucky,[15173],1,1.9375,False,True,32
