question,question_ids,answer,answer_ids,base_prediction,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
", since the presidency of Susilo Bamb","[1919, 1951, 278, 28282, 1270, 310, 9511, 7820, 350, 1117]",ang,574,574,0.0006622266955673,None_,,[],0,0.0006622266955673,True,True,10
average 20 @.@ 2 x ,"[6588, 29871, 29906, 29900, 732, 21240, 29871, 29906, 921, 29871]",1,29896,29896,0.6018100380897522,None_,,[],0,0.6018100380897522,True,True,10
essions on a Dance Floor ( 20,"[10964, 373, 263, 22440, 383, 10102, 313, 29871, 29906, 29900]",0,29900,29900,0.2599505484104156,None_,,[],0,0.2599505484104156,True,True,10
"offices and inspection stations , the New Jersey Department","[25222, 322, 1663, 27988, 16355, 1919, 278, 1570, 14500, 10317]",of,310,310,0.0077892374247312,None_,,[],0,0.0077892374247312,True,True,10
"heavily . Consequently , the video was banned","[20365, 869, 1281, 27284, 1919, 278, 4863, 471, 289, 11310]",from,515,515,1.3556091785430908,None_,,[],0,1.3556091785430908,True,True,10
= = = Calum 's Road = =,"[353, 353, 353, 3037, 398, 525, 29879, 9321, 353, 353]",=,353,353,1.2839637994766235,None_,,[],0,1.2839637994766235,True,True,10
new generation of nuclear missile submarines will,"[716, 12623, 310, 20346, 3052, 488, 1014, 3034, 1475, 674]",be,367,367,0.9337069988250732,None_,,[],0,0.9337069988250732,True,True,10
2000 – 200,"[29871, 29906, 29900, 29900, 29900, 785, 29871, 29906, 29900, 29900]",4,29946,29896,2.038862466812134,greedy,rol,[14467],1,0.3917213976383209,False,True,10
 = = = = Faculties = =,"[29871, 353, 353, 353, 353, 14184, 499, 583, 353, 353]",=,353,353,0.2929798066616058,None_,,[],0,0.2929798066616058,True,True,10
umberland . Hugh paid 2000,"[2807, 1049, 869, 15888, 12530, 29871, 29906, 29900, 29900, 29900]",pounds,24261,17997,3.551352024078369,greedy,Queensland,[25195],1,0.4047666192054748,False,True,10
Oswald then saves his boss by using,"[438, 2774, 2741, 769, 27401, 670, 289, 2209, 491, 773]",his,670,670,0.8730401992797852,None_,,[],0,0.8730401992797852,True,True,10
Section 6 was codified in the Revised,"[9779, 29871, 29953, 471, 15234, 2164, 297, 278, 830, 11292]",Stat,6666,6666,1.023903489112854,None_,,[],0,1.023903489112854,True,True,10
", hence , cannot be observed directly . There is","[1919, 8151, 1919, 2609, 367, 8900, 4153, 869, 1670, 338]",no,694,263,1.428429126739502,greedy,Religion,[27099],1,0.7986264228820801,False,True,10
"first Australian touring team "" tipped the beam","[937, 9870, 6282, 292, 3815, 376, 260, 16242, 278, 22913]",in,297,29908,2.7090952396392822,greedy,versus,[23797],1,1.2208346128463743,False,True,10
. A short time later he received a letter from,"[869, 319, 3273, 931, 2678, 540, 4520, 263, 5497, 515]",his,670,278,2.4673314094543457,greedy,father,[4783],1,0.999575972557068,False,True,10
the weapons loss ratio worsened and the rate,"[278, 25340, 6410, 11959, 281, 943, 6419, 322, 278, 6554]",of,310,310,0.119764819741249,None_,,[],0,0.119764819741249,True,True,10
track . Sustained winds of 45 mph ( 7,"[5702, 869, 317, 504, 7114, 8805, 29879, 310, 29871, 29946, 29945, 286, 561, 313, 29871, 29955]",5,29945,29906,1.461047649383545,greedy,1,[52],1,0.5840134024620056,False,True,16
"Italy , where colts ' names must begin with the letter or letters designating","[12730, 1919, 988, 784, 1372, 525, 2983, 1818, 3380, 411, 278, 5497, 470, 8721, 2874, 1218]",the,278,278,0.3829596042633056,None_,,[],0,0.3829596042633056,True,True,16
field . Hammond started to purposely injure their opponents during the,"[2671, 869, 26356, 898, 4687, 304, 3708, 1066, 873, 10899, 545, 1009, 23995, 1237, 2645, 278]",game,3748,3748,1.6282331943511963,None_,,[],0,1.6282331943511963,True,True,16
"to control , but the adult cast learned to handle the children 's spont","[304, 2761, 1919, 541, 278, 16157, 4320, 10972, 304, 4386, 278, 4344, 525, 29879, 805, 609]",ane,1662,1662,0.6173090934753418,None_,,[],0,0.6173090934753418,True,True,16
NHL enforcer . Brashear was suspended from the League following an,"[405, 15444, 24555, 2265, 869, 8793, 354, 279, 471, 8872, 2760, 515, 278, 5165, 1494, 385]",incident,15134,15134,0.7228615880012512,None_,,[],0,0.7228615880012512,True,True,16
".I.L. B.O.Y.S. "" also received","[29889, 29902, 29889, 29931, 29889, 350, 29889, 29949, 29889, 29979, 29889, 29903, 29889, 376, 884, 4520]",a,263,263,1.3208143711090088,None_,,[],0,1.3208143711090088,True,True,16
23 seasons in the National Hockey League ( NHL ) for the Calg,"[29906, 29941, 20084, 297, 278, 3086, 19993, 5165, 313, 405, 15444, 1723, 363, 278, 3037, 29887]",ary,653,653,3.480850500636734e-05,None_,,[],0,3.480850500636734e-05,True,True,16
"of the show 's first two series . The second novel , Better Than","[310, 278, 1510, 525, 29879, 937, 1023, 3652, 869, 450, 1473, 9554, 1919, 26965, 498, 273]",Life,4634,4634,0.8557932376861572,None_,,[],0,0.8557932376861572,True,True,16
"a Malagasy word for hippopotamus ) , which was","[263, 3792, 351, 8995, 1734, 363, 7251, 407, 459, 327, 314, 375, 1723, 1919, 607, 471]",a,263,278,2.8307206630706787,greedy,doing,[2599],1,2.150296449661255,False,True,16
"osa is derived from the Latin word for "" tuberous "" . The m","[3628, 338, 10723, 515, 278, 13548, 1734, 363, 376, 260, 11234, 681, 376, 869, 450, 286]",ush,1878,1878,1.0140790939331057,None_,,[],0,1.0140790939331057,True,True,16
"They must cover considerable distances , as much as 15 to 20","[2688, 1818, 4612, 15620, 24610, 1919, 408, 1568, 408, 29871, 29896, 29945, 304, 29871, 29906, 29900]",kilometres,24016,7800,2.4977028369903564,greedy,kilometres,[24016],1,1.0496578216552734,False,True,16
to peacetime bust . Baxter initially cut the large tractors,"[304, 1236, 562, 5410, 289, 504, 869, 350, 1165, 357, 12919, 5700, 278, 2919, 1020, 14359]",from,515,304,2.262363910675049,greedy,zett,[21060],1,1.801206350326538,False,True,16
"the Raptors , Parker helped the team clinch their first ever division title","[278, 390, 2156, 943, 1919, 24239, 9213, 278, 3815, 1067, 22466, 1009, 937, 3926, 8542, 3611]",",",1919,29889,4.09616756439209,greedy,M,[80],1,1.4320764541625977,False,True,16
"ira Gandhi . Several state governments , including that of Uttar Pr","[3055, 28572, 2918, 869, 21882, 2106, 4095, 1860, 1919, 3704, 393, 310, 501, 698, 279, 1588]",adesh,21754,21754,0.0010171722387894,None_,,[],0,0.0010171722387894,True,True,16
"other boys , the Huddleston Jazz Band was formed . Hugh Masek","[916, 12544, 1919, 278, 18917, 11671, 21496, 17429, 5158, 471, 8429, 869, 15888, 341, 559, 29895]",ela,3100,3100,0.0105290859937667,None_,,[],0,0.0105290859937667,True,True,16
= The Vicar of Wakefield ( 1910 film ),"[353, 450, 13423, 279, 310, 399, 1296, 2671, 313, 29871, 29896, 29929, 29896, 29900, 2706, 1723]",=,353,13,7.759427070617676,greedy,européenne,[29211],1,1.102591633796692,False,True,16
anner emphasized the mayor 's statement that it was up to the city ',"[7310, 19310, 1891, 278, 9105, 525, 29879, 3229, 393, 372, 471, 701, 304, 278, 4272, 525]",s,29879,29879,0.0928957909345626,None_,,[],0,0.0928957909345626,True,True,16
"Mountain Landis . The trial lasted five months , the longest criminal trial up","[18204, 3172, 275, 869, 450, 14260, 1833, 287, 5320, 7378, 1919, 278, 27217, 22161, 14260, 701]",to,304,304,0.1182090267539024,None_,,[],0,0.1182090267539024,True,True,16
It is currently in postproduction and the release date is set for late 2,"[739, 338, 5279, 297, 1400, 24601, 322, 278, 6507, 2635, 338, 731, 363, 5683, 29871, 29906]",0,29900,29900,7.033100700937212e-05,None_,,[],0,7.033100700937212e-05,True,True,16
"motet , Ecce sacerdos magnus ( "" Behold a","[3184, 300, 1919, 382, 29883, 346, 7067, 2018, 359, 9119, 375, 313, 376, 1522, 8948, 263]",great,2107,2107,0.0642981529235839,None_,,[],0,0.0642981529235839,True,True,16
my personal contribution has been so small ... It has been a great pleasure for me,"[590, 7333, 11896, 756, 1063, 577, 2319, 2023, 739, 756, 1063, 263, 2107, 15377, 363, 592]",to,304,304,0.2078429758548736,None_,,[],0,0.2078429758548736,True,True,16
"of this material was of little lasting value , in Ashley 's opinion","[310, 445, 5518, 471, 310, 2217, 1833, 292, 995, 1919, 297, 12835, 2330, 525, 29879, 9426]",",",1919,29889,1.9119418859481807,greedy,;,[62],1,0.7280683517456055,False,True,16
"the last second , and Alex says that Death has skipped him . When Carter","[278, 1833, 1473, 1919, 322, 4827, 4083, 393, 14450, 756, 14993, 2986, 1075, 869, 1932, 22264]",asks,19514,338,2.5447568893432617,greedy,Ask,[26579],1,1.686186909675598,False,True,16
forces withdrew with their dead and wounded . The British had lost a large,"[8249, 411, 29881, 3973, 411, 1009, 7123, 322, 19747, 869, 450, 4908, 750, 5714, 263, 2919]",number,1353,1353,0.3146488070487976,None_,,[],0,0.3146488070487976,True,True,16
"the heroine will marry another , minor character . Shaw 's only full @","[278, 13444, 457, 674, 20479, 1790, 1919, 9461, 2931, 869, 28548, 525, 29879, 871, 2989, 732]",-,29899,29937,4.159115791320801,greedy,xspace,[13007],1,2.985970973968506,False,True,16
"41 centimetres ( 16 in ) wide , 2","[29871, 29946, 29896, 1644, 17528, 690, 313, 29871, 29896, 29953, 297, 1723, 9377, 1919, 29871, 29906]",6,29953,29900,2.661806344985962,greedy,Memory,[16015],1,2.107943534851074,False,True,16
gun turrets were protected by 160 mm ( 6 @.@,"[13736, 7013, 27487, 892, 6364, 491, 29871, 29896, 29953, 29900, 5654, 313, 29871, 29953, 732, 21240]",,29871,1723,2.9460365772247314,greedy,r,[117],1,1.0167254209518433,False,True,16
"adaptation of Gillian Flynn ’ s novel , Sharp Objects ,","[28206, 310, 28047, 713, 383, 13493, 29876, 16156, 269, 9554, 1919, 1383, 6834, 4669, 29879, 1919]",as,408,607,4.732352256774902,greedy,dismiss,[18918],1,1.7532589435577393,False,True,16
"present . She fired on the light cruiser Cöln , but did not","[2198, 869, 2296, 17285, 373, 278, 3578, 7618, 7608, 315, 29997, 3083, 1919, 541, 1258, 451]",hit,7124,7124,1.092509388923645,None_,,[],0,1.092509388923645,True,True,16
"dynasties practiced Heqin , which involved marrying off princesses","[22337, 583, 4120, 7612, 940, 29939, 262, 1919, 607, 9701, 20479, 292, 1283, 12456, 985, 267]",to,304,304,0.4868538677692413,None_,,[],0,0.4868538677692413,True,True,16
B. Ford . Seo resides in Manhattan in New York City .,"[350, 29889, 14601, 869, 922, 29877, 620, 2247, 297, 29093, 23586, 297, 1570, 3088, 4412, 869]",,29871,13,4.598728179931641,greedy,⠀,[30942],1,1.6583064794540403,False,True,16
"ine and expand it . The game was a critical and commercial success , receiving perfect","[457, 322, 7985, 372, 869, 450, 3748, 471, 263, 12187, 322, 12128, 2551, 1919, 13442, 4922]",scores,19435,19435,0.3684714734554291,None_,,[],0,0.3684714734554291,True,True,16
the mining companies operated a network of aerial tramways to transport coal from,"[278, 1375, 292, 14582, 19623, 263, 3564, 310, 14911, 616, 19183, 1994, 304, 8608, 17148, 515]",the,278,278,0.3370063900947571,None_,,[],0,0.3370063900947571,True,True,16
"boxing picture you ’ ve ever seen . In the final analysis , it ’","[3800, 292, 7623, 366, 16156, 2453, 3926, 3595, 869, 512, 278, 2186, 7418, 1919, 372, 16156]",s,269,269,0.0293927937746047,None_,,[],0,0.0293927937746047,True,True,16
June 2009 – First British man to reach the age of ,"[5306, 29871, 29906, 29900, 29900, 29929, 785, 3824, 4908, 767, 304, 6159, 278, 5046, 310, 29871]",1,29896,29896,0.1490829139947891,None_,,[],0,0.1490829139947891,True,True,16
"ament capacity : 31 @,@ 500 lb ( ","[1166, 13284, 584, 29871, 29941, 29896, 732, 29892, 29992, 29871, 29945, 29900, 29900, 27981, 313, 29871]",1,29896,29896,0.2148929387331009,None_,,[],0,0.2148929387331009,True,True,16
uses . Her vocal range spans under an octave and a half during the,"[3913, 869, 2439, 20982, 3464, 805, 550, 1090, 385, 4725, 1351, 322, 263, 4203, 2645, 278]",song,4823,3236,2.565422773361206,greedy,song,[4823],1,1.1888000965118408,False,True,16
"in the Doctor Who Unbound audio drama Exile . Weir was "" genu","[297, 278, 15460, 11644, 853, 9917, 10348, 18621, 1222, 488, 869, 1334, 381, 471, 376, 29120]",in,262,262,0.0974745377898216,None_,,[],0,0.0974745377898216,True,True,16
Carolyn ( 2003 ) . The Lindian Chronicle and,"[8562, 948, 313, 29871, 29906, 29900, 29900, 29941, 1723, 869, 450, 17277, 713, 15336, 2512, 322]",the,278,278,0.7925898432731628,None_,,[],0,0.7925898432731628,True,True,16
", rioting breaks out around them . Sakera protects the half @-","[1919, 10107, 11427, 16706, 714, 2820, 963, 869, 19736, 1572, 12566, 29879, 278, 4203, 732, 29899]",@,29992,29879,5.679947853088379,greedy,s,[118],1,2.545511245727539,False,True,16
"= = Political awakening : Marxism , socialism , Fabian Society","[353, 353, 25137, 3773, 557, 8333, 584, 28579, 1608, 1919, 5264, 1608, 1919, 10629, 713, 7765]",=,353,1919,7.951507091522217,greedy,"
",[13],1,1.3145909309387207,False,True,16
"2014 for a multi @-@ year agreement , replacing the previous","[29906, 29900, 29896, 29946, 363, 263, 2473, 732, 29899, 29992, 1629, 17327, 1919, 15270, 278, 3517]",spons,21955,8078,7.477293014526367,greedy,Coppa,[25857],1,2.0537517070770264,False,True,16
1984 Firm of the Year Award from the American Institute of Arch,"[29896, 29929, 29947, 29946, 383, 3568, 310, 278, 8905, 7526, 515, 278, 3082, 8907, 310, 2595]",itect,4496,4496,0.0001585357822477,None_,,[],0,0.0001585357822477,True,True,16
"League Baseball , NBA and NHL franchises in the recent past , no team","[5165, 23185, 1919, 21517, 322, 405, 15444, 23272, 4637, 297, 278, 7786, 4940, 1919, 694, 3815]",has,756,756,0.8942449688911438,None_,,[],0,0.8942449688911438,True,True,16
s up to the firm . It 's nothing to do with expressing possession,"[29879, 701, 304, 278, 9226, 869, 739, 525, 29879, 3078, 304, 437, 411, 4653, 292, 17715]",or,470,29889,2.546113967895508,greedy,images,[4558],1,0.7718116044998169,False,True,16
"end , Michael concluded an alliance with Genoa in March , and in July","[1095, 1919, 5765, 22834, 385, 394, 13036, 411, 5739, 19807, 297, 4779, 1919, 322, 297, 5468]",,29871,1919,2.6982197761535645,greedy,1,[52],1,0.6734784841537476,False,True,16
rost 's advice and bulked up his upper body by a further 5,"[17627, 525, 29879, 9848, 322, 8227, 17713, 701, 670, 7568, 3573, 491, 263, 4340, 29871, 29945]",kg,12118,9415,2.7395544052124023,greedy,^{,[14696],1,1.4152588844299316,False,True,16
Crangle by announcing that he was not supporting the chairman 's bid for,"[315, 5854, 491, 7475, 3277, 393, 540, 471, 451, 20382, 278, 28942, 525, 29879, 21000, 363]",re,337,337,0.7082028985023499,None_,,[],0,0.7082028985023499,True,True,16
"causes the Coriolis effect , which bends currents to the right in","[9946, 278, 2994, 29875, 18301, 2779, 1919, 607, 289, 1975, 16256, 1237, 304, 278, 1492, 297]",the,278,278,0.0423753149807453,None_,,[],0,0.0423753149807453,True,True,16
+ 1 - 2 + 3 - 4 + . . .,"[718, 29871, 29896, 448, 29871, 29906, 718, 29871, 29941, 448, 29871, 29946, 718, 869, 869, 869]",.,869,353,2.43290376663208,greedy,S,[86],1,0.4456236660480499,False,True,16
16th century Flemish origin . In the interior is a pul,"[29871, 29896, 29953, 386, 6462, 383, 2409, 728, 3978, 869, 512, 278, 13290, 338, 263, 9505]",pit,23600,23600,0.010092182084918,None_,,[],0,0.010092182084918,True,True,16
1616 . By the late seventeenth century there was a largely,"[29896, 29953, 29896, 29953, 869, 2648, 278, 5683, 16741, 29872, 9097, 6462, 727, 471, 263, 18425]",complete,4866,443,3.8919382095336914,greedy,errichtet,[27472],1,2.7337379455566406,False,True,16
"1 , 2011 , the department was reorganized as","[29871, 29896, 1919, 29871, 29906, 29900, 29896, 29896, 1919, 278, 14311, 471, 337, 6388, 1891, 408]",the,278,278,0.5711473226547241,None_,,[],0,0.5711473226547241,True,True,16
3 McDonald 's All @-@ American Game 2003,"[29941, 4052, 28080, 525, 29879, 2178, 732, 29899, 29992, 3082, 8448, 29871, 29906, 29900, 29900, 29941]",,29871,4052,2.553677558898926,greedy,◄,[30322],1,1.5705082416534424,False,True,16
. The Newtonian gauge is a quantity with importance in the General Theory of Rel,"[869, 450, 19017, 713, 22931, 338, 263, 14728, 411, 13500, 297, 278, 4593, 24134, 310, 6376]",ativity,28157,28157,0.0061395852826535,None_,,[],0,0.0061395852826535,True,True,16
"at towards Kefri Kasim , while the XXII Corps was in retre","[271, 7113, 476, 1389, 374, 19157, 326, 1919, 1550, 278, 6193, 2687, 16408, 471, 297, 22162]",at,271,271,0.0141204316169023,None_,,[],0,0.0141204316169023,True,True,16
poorly or not at all under water stress conditions . It is unable to deg,"[6460, 368, 470, 451, 472, 599, 1090, 4094, 22884, 5855, 869, 739, 338, 9368, 304, 3587]",rade,15464,15464,0.005569061730057,None_,,[],0,0.005569061730057,True,True,16
"2014 . A fifth film , The Last Knight , is scheduled","[29871, 29906, 29900, 29896, 29946, 869, 319, 18615, 2706, 1919, 450, 9208, 22980, 1919, 338, 21467]",for,363,363,0.2877789139747619,None_,,[],0,0.2877789139747619,True,True,16
carried out in a relatively public space so as to cause terror among the Serb,"[8988, 714, 297, 263, 13774, 970, 2913, 577, 408, 304, 4556, 15115, 4249, 278, 1816, 29890]",population,4665,4665,0.3538585305213928,None_,,[],0,0.3538585305213928,True,True,16
 Analyzing the pollen sequences at the site showed a steppe e,"[29871, 11597, 12339, 292, 278, 1248, 2435, 15602, 472, 278, 3268, 10018, 263, 1886, 4798, 321]",cos,3944,3944,0.4665633141994476,None_,,[],0,0.4665633141994476,True,True,16
living in a Regency @-@ style house converted from the housing that had,"[8471, 297, 263, 2169, 3819, 732, 29899, 29992, 3114, 3699, 11543, 515, 278, 27261, 393, 750]",been,1063,1063,0.7563607692718506,None_,,[],0,0.7563607692718506,True,True,16
"133 , which has a half @-@ life of approximately 1","[29896, 29941, 29941, 1919, 607, 756, 263, 4203, 732, 29899, 29992, 2834, 310, 14235, 29871, 29896]",0,29900,29900,1.631178855895996,None_,,[],0,1.631178855895996,True,True,16
"These attacks did not occur , however , as the landings at Port Mores","[4525, 16661, 1258, 451, 6403, 1919, 3138, 1919, 408, 278, 2982, 886, 472, 3371, 341, 2361]",by,1609,1609,0.0027692087460309,None_,,[],0,0.0027692087460309,True,True,16
71 points behind the leader Johnson and seven ahead of Tony Stewart . Chev,"[29955, 29896, 3291, 5742, 278, 11822, 11717, 322, 9881, 14432, 310, 15293, 22389, 869, 6561, 29894]",ro,307,307,0.0231194179505109,None_,,[],0,0.0231194179505109,True,True,16
"on a mound , defended by around 200 – 3","[373, 263, 286, 618, 1919, 822, 2760, 491, 2820, 29871, 29906, 29900, 29900, 785, 29871, 29941]",0,29900,29900,0.0132679184898734,None_,,[],0,0.0132679184898734,True,True,16
", for which Moosally was disciplined . The Navy stated that the def","[1919, 363, 607, 4546, 359, 635, 471, 17119, 1312, 869, 450, 13166, 8703, 393, 278, 822]",ic,293,5818,1.970649480819702,greedy,architect,[6956],1,0.3532316386699676,False,True,16
"ationally wanted fascists , such as Ante Pavelić , Carlo Sc","[362, 635, 5131, 21028, 2879, 1919, 1316, 408, 530, 371, 20096, 5037, 30063, 1919, 15021, 2522]",or,272,272,0.2523217499256134,None_,,[],0,0.2523217499256134,True,True,16
mechanical braking problems and made an emergency stop in the Berkeley Hills T,"[28310, 4105, 9292, 4828, 322, 1754, 385, 11176, 14703, 5040, 297, 278, 2292, 27279, 24128, 323]",unnel,16163,1041,0.8732823729515076,greedy,Sydney,[16198],1,0.0087278559803962,False,True,16
than just by road . This is more sustainable as it reduces the amount,"[1135, 925, 491, 6520, 869, 910, 338, 901, 15075, 475, 519, 408, 372, 26830, 278, 5253]",of,310,310,0.0274730995297431,None_,,[],0,0.0274730995297431,True,True,16
"arsal for one of these entertainments , Ages Ago ( 1","[1503, 284, 363, 697, 310, 1438, 22684, 1860, 1919, 319, 2710, 319, 1484, 313, 29871, 29896]",8,29947,29929,2.1175291538238525,greedy,ό,[31091],1,0.5824869275093079,False,True,16
"entrance gates are decorated with a globe supported by dolphins , while","[19546, 29341, 526, 10200, 630, 411, 263, 15482, 915, 6969, 491, 8828, 561, 1144, 1919, 1550]",the,278,278,0.589928388595581,None_,,[],0,0.589928388595581,True,True,16
"9 Best of Chicago , "" named as one of three under the category of ""","[29929, 6407, 310, 10059, 1919, 376, 4257, 408, 697, 310, 2211, 1090, 278, 7663, 310, 376]",Best,6407,25353,3.247619867324829,greedy,пес,[15536],1,1.269838571548462,False,True,16
"on the other they sound like a huge global artist . "" In 20","[373, 278, 916, 896, 6047, 763, 263, 12176, 5534, 7664, 869, 376, 512, 29871, 29906, 29900]",1,29896,29896,0.4046841561794281,None_,,[],0,0.4046841561794281,True,True,16
127 kg ( 280 lb ) . The turt,"[29871, 29896, 29906, 29955, 12118, 313, 29871, 29906, 29947, 29900, 27981, 1723, 869, 450, 260, 4227]",le,280,280,0.1645652204751968,None_,,[],0,0.1645652204751968,True,True,16
"e , or caterpillars , consume plant leaves and spend practically","[29872, 1919, 470, 274, 1008, 29886, 453, 1503, 1919, 29151, 8024, 11308, 322, 18864, 4120, 1711]",all,599,599,0.522554874420166,None_,,[],0,0.522554874420166,True,True,16
men . The ships stopped briefly in Stromness Harbour in the Ork,"[1757, 869, 450, 13968, 11084, 23359, 297, 624, 456, 2264, 3536, 6526, 297, 278, 1394, 29895]",ney,3801,484,0.8905499577522278,greedy,�,[248],1,0.2716172337532043,False,True,16
"school 's leading batting average , scoring 447 runs at an","[3762, 525, 29879, 8236, 8957, 292, 6588, 1919, 26654, 29871, 29946, 29946, 29955, 6057, 472, 385]",average,6588,6588,0.650757372379303,None_,,[],0,0.650757372379303,True,True,16
"down with Loxton incapacitated by injury , but scraped","[1623, 411, 4309, 486, 265, 297, 5030, 562, 22731, 491, 24092, 1919, 541, 885, 2390, 287]",home,3271,263,2.0708441734313965,greedy,contact,[6958],1,0.9921512603759766,False,True,16
 Abigail Morris ( b . 8 / 2 / 1,"[29871, 1976, 335, 737, 23112, 313, 289, 869, 29871, 29947, 847, 29871, 29906, 847, 29871, 29896]",7,29955,29929,2.0894508361816406,greedy,Jefferson,[29011],1,0.5916810035705566,False,True,16
"Cold War years . Left over from the Cold War are numbers stations , which are","[26731, 3362, 2440, 869, 19941, 975, 515, 278, 26731, 3362, 526, 3694, 16355, 1919, 607, 526]",short,3273,3273,1.9207853078842163,None_,,[],0,1.9207853078842163,True,True,16
"assing was played by Brian Huskey , who Schur called a "" fant","[465, 292, 471, 5318, 491, 15733, 24287, 1989, 1919, 1058, 1102, 332, 2000, 263, 376, 13568]",astic,6288,6288,0.0643777400255203,None_,,[],0,0.0643777400255203,True,True,16
"of the episode , Mork , Mindy and Bickley ( Tom Post","[310, 278, 12720, 1919, 341, 548, 1919, 20152, 29891, 322, 350, 860, 2330, 313, 4335, 4918]",on,265,265,0.0049345139414072,None_,,[],0,0.0049345139414072,True,True,16
31 . A further realignment of M @-@ 36 resulted,"[29941, 29896, 869, 319, 4340, 1855, 10194, 310, 341, 732, 29899, 29992, 29871, 29941, 29953, 20601]",in,297,297,0.1271399110555648,None_,,[],0,0.1271399110555648,True,True,16
"@-@ Demosthenes , who seems to have worked on many of","[732, 29899, 29992, 4432, 520, 3169, 267, 1919, 1058, 2444, 304, 505, 3796, 373, 1784, 310]",the,278,278,0.4124223887920379,None_,,[],0,0.4124223887920379,True,True,16
"since inception , work on a new tank had begun as early as March ","[1951, 297, 1441, 1919, 664, 373, 263, 716, 23735, 750, 23580, 408, 4688, 408, 4779, 29871]",1,29896,29896,0.0545675382018089,None_,,[],0,0.0545675382018089,True,True,16
"center . Here , the two routes cross the right @-@ of @-","[4818, 869, 2266, 1919, 278, 1023, 12049, 4891, 278, 1492, 732, 29899, 29992, 310, 732, 29899]",@,29992,29992,0.040887527167797,None_,,[],0,0.040887527167797,True,True,16
"57 , "" The Ministry of Lost Souls "" is the album '","[29871, 29945, 29955, 1919, 376, 450, 20886, 310, 25133, 9194, 3137, 376, 338, 278, 3769, 525]",s,29879,29879,0.3370031416416168,None_,,[],0,0.3370031416416168,True,True,16
staff supervision of 169 military customs inspection programs operated by,"[13925, 2428, 4924, 310, 29871, 29896, 29953, 29929, 9121, 2888, 29879, 1663, 27988, 11104, 19623, 491]",the,278,278,1.1517879962921145,None_,,[],0,1.1517879962921145,True,True,16
"observing the Pachvi ceremony , after delivery of a child in the family","[5366, 1747, 278, 349, 496, 1403, 25672, 1919, 1156, 28289, 310, 263, 2278, 297, 278, 3942]",",",1919,29889,2.978480815887451,greedy,Tags,[28089],1,1.097541570663452,False,True,16
17 years earlier . Jackson was said to have ridiculed T,"[29871, 29896, 29955, 2440, 8859, 869, 11886, 471, 1497, 304, 505, 8177, 293, 29884, 839, 323]",ampa,20056,952,7.097456455230713,greedy,ampa,[20056],1,0.4575751423835754,False,True,16
actual pregnancy Pam did not appear in the episode . The Season Eight,"[3935, 758, 5138, 6906, 25281, 1258, 451, 2615, 297, 278, 12720, 869, 450, 24791, 382, 523]",DVD,15191,15191,0.6827753782272339,None_,,[],0,0.6827753782272339,True,True,16
"much more technically difficult rhythms , such as the shime grip","[1568, 901, 5722, 1711, 5189, 18178, 1541, 1516, 1919, 1316, 408, 278, 528, 603, 330, 6472]",",",1919,29892,2.557068109512329,greedy,;,[62],1,1.1809465885162354,False,True,16
"to complete the course as fast as possible and with as few crashes , known in","[304, 4866, 278, 3236, 408, 5172, 408, 1950, 322, 411, 408, 2846, 21985, 1919, 2998, 297]",the,278,278,0.7002173662185669,None_,,[],0,0.7002173662185669,True,True,16
"in the Armenian diaspora . In modern Eastern Armenian , which","[297, 278, 19549, 713, 652, 294, 1971, 29874, 869, 512, 5400, 16162, 19549, 713, 1919, 607]",is,338,338,0.425461858510971,None_,,[],0,0.425461858510971,True,True,16
"999 cover of "" Mambo No. 5 "" while Michael s","[29929, 29929, 29929, 4612, 310, 376, 27287, 833, 1939, 29889, 29871, 29945, 376, 1550, 5765, 269]",ings,886,886,0.2246534079313278,None_,,[],0,0.2246534079313278,True,True,16
"carolle No 12 in E ♭ major , Op 1","[4287, 324, 280, 1939, 29871, 29896, 29906, 297, 382, 29871, 30771, 4655, 1919, 6461, 29871, 29896]",0,29900,29906,1.7931954860687256,greedy,Hat,[25966],1,0.7337455153465271,False,True,16
= = = 2009 – 11 : Lasers =,"[353, 353, 353, 29871, 29906, 29900, 29900, 29929, 785, 29871, 29896, 29896, 584, 7413, 414, 353]",=,353,29871,3.949932336807251,greedy,<s>,[1],1,0.0565567351877689,False,True,16
finished his high school studies at the Far Eastern University . He worked towards a degree,"[7743, 670, 1880, 3762, 11898, 472, 278, 8413, 16162, 3014, 869, 940, 3796, 7113, 263, 7426]",in,297,297,0.2061840295791626,None_,,[],0,0.2061840295791626,True,True,16
temporarily halted to focus on Rayman Origins . The game is being,"[5382, 6275, 25212, 287, 304, 8569, 373, 9596, 1171, 29766, 1144, 869, 450, 3748, 338, 1641]",developed,8906,8906,0.6177486181259155,None_,,[],0,0.6177486181259155,True,True,16
speedway track . The Beatles played at the Tower Ballroom 27,"[6210, 1582, 5702, 869, 450, 18573, 793, 5318, 472, 278, 23615, 13402, 8345, 29871, 29906, 29955]",times,3064,3064,0.5333297252655029,None_,,[],0,0.5333297252655029,True,True,16
", particularly in the Merchandise Mart building for the entrance and lobb","[1919, 10734, 297, 278, 4702, 305, 392, 895, 3760, 5214, 363, 278, 19546, 322, 658, 1327]",y,29891,29891,0.0500831007957458,None_,,[],0,0.0500831007957458,True,True,16
