question,question_ids,answer,answer_ids,base_prediction,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
", and remained, one another '","[204, 23, 273, 8895, 204, 23, 532, 1382, 204, 18]",s,94,s,0.189453125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Meteorological history = ,"[204, 40, 204, 40, 49045, 3069, 2488, 204, 40, 204]",=,40,=,0.060546875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 he is driven to revise his position in the face,"[332, 304, 9588, 271, 39997, 545, 2524, 272, 248, 1936]", of,275, of,0.00531005859375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 December 29 rematch between the Jets and Raiders,"[3960, 204, 2237, 850, 1005, 1192, 248, 31086, 273, 36248]", in,272,.,2.28125,greedy, staring,[15920],1,1.21875,False,True,10
 at the box office in 2013 and receiving,"[388, 248, 2886, 2805, 272, 204, 626, 30, 273, 7537]", positive,3508, a,3.203125,greedy, india,[20722],1,1.75,False,True,10
" town, Rose shoots at him, mist","[3371, 204, 23, 8145, 28146, 388, 801, 204, 23, 4621]",aking,870,aking,0.1494140625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
; in his eighth year as a professional cyclist ,"[38, 272, 545, 24039, 649, 345, 241, 2800, 56839, 204]",",",23,(,4.875,greedy,不同,[34219],1,1.03125,False,True,10
" a song about a religious man, a fanatic","[241, 3172, 544, 241, 6740, 546, 204, 23, 241, 56434]", ,204, ,1.859375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = First term as governor =,"[204, 40, 204, 40, 3835, 1650, 345, 15133, 204, 40]", ,204, ,0.271484375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = = Flood and destruction =,"[40, 204, 40, 204, 40, 32718, 273, 13342, 204, 40]", ,204, ,0.034912109375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 For Sybok's mind melds,"[1133, 5955, 77, 1264, 204, 18, 94, 1744, 48593, 94]", ,204,",",3.078125,greedy,"%),",[17925],1,1.21875,False,True,10
" Army was doubled, and the 6th","[9475, 398, 22994, 204, 23, 273, 248, 204, 33, 420]", Battalion,50851, Army,3.890625,greedy, Craig,[18906],1,1.453125,False,True,10
 = = = Immanuel Kant ,"[204, 40, 204, 40, 204, 40, 2109, 25846, 39676, 204]",=,40,(,1.140625,greedy, Hyatt,[55721],1,0.134765625,False,True,10
 Governor of Shanxi province. At the beginning,"[13726, 275, 17761, 23471, 15296, 204, 25, 1570, 248, 4118]", of,275, of,0.154296875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" Yardley, where it is known as A","[32924, 1844, 204, 23, 881, 334, 304, 2245, 345, 317]",ft,694,.,4.9375,greedy, Auft,[42695],1,1.1875,False,True,10
 Denzel Washington as ATF Special Agent Douglas Carl,"[6361, 15827, 4868, 345, 7103, 49, 6155, 16993, 19040, 8142]",in,242,ile,3.46875,greedy,'],[5332],1,0.546875,False,True,10
" Baptist Church, who shouted antisemitic and","[21037, 5222, 204, 23, 569, 22786, 40455, 357, 27666, 273]", anti,4630, hom,1.96875,greedy, Iranian,[23985],1,1.1015625,False,True,10
 that formed major regional cuisines of English @-,"[325, 8467, 2084, 7954, 61965, 275, 3536, 204, 43, 24]",@,43,@,2.828125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 and illustrated by Kaori Yuki. App,"[273, 21451, 431, 15214, 6846, 21552, 3090, 204, 25, 1810]",earing,7658,ears,1.578125,greedy,[$,[25933],1,0.78125,False,True,10
= = = Casting and filming =,"[40, 204, 40, 204, 40, 60071, 273, 25740, 204, 40]", ,204, ,0.0263671875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 Polly. It was not until 1947,"[60520, 204, 25, 605, 398, 416, 1725, 204, 5387, 34]", that,325, that,0.3671875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 was later cast as Kurt Wagner / Nightc,"[398, 2185, 4522, 345, 27924, 32507, 204, 26, 8121, 78]",raw,1675,raw,0.0019073486328125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = = North Korean attack ,"[204, 40, 204, 40, 204, 40, 3082, 13473, 3033, 204]",=,40,=,0.328125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Championships and accomplishments = ,"[204, 40, 204, 40, 28171, 273, 26496, 204, 40, 204]",=,40,=,0.026123046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
"rier coefficients of f, and are calculated by","[5401, 39851, 275, 261, 204, 23, 273, 362, 12864, 431]", the,248, the,1.5234375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" Sean John fragrance "" Unforgivable ","[18422, 2345, 24415, 204, 13, 897, 1806, 82, 27341, 204]","""",13,"""",0.373046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
ald ( 1199-? ,"[3661, 204, 19, 204, 16042, 36, 24, 204, 42, 204]",),20,),0.392578125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" : Transplant Abuse in China, edited by","[204, 37, 57602, 26366, 272, 3603, 204, 23, 14960, 431]", David,4653, David,3.9375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 celebrating Scottish heritage ; Estrella War ,"[16188, 18711, 14073, 204, 38, 4349, 244, 9597, 3710, 204]",",",23,;,3.171875,greedy,",“",[60454],1,1.6171875,False,True,10
" Ten years after the magazine folded, nine stories","[10791, 909, 852, 248, 9267, 23178, 204, 23, 7598, 4050]", from,427, from,1.2890625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 800 – 900 km ( ,"[204, 6181, 204, 600, 204, 9384, 8027, 204, 19, 204]",500,3087,500,0.7734375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
iny of the Byzantine troops led by Stot,"[3937, 275, 248, 52796, 43601, 12092, 3803, 431, 574, 303]",zas,28025,zas,0.625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = Surface preparations = = ,"[40, 204, 40, 25347, 25222, 204, 40, 204, 40, 204]",=,40,=,0.5078125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Nitrogenases = ,"[204, 40, 204, 40, 29772, 10834, 2105, 204, 40, 204]",=,40,=,0.0634765625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 finally resigning the secretariat in February 162,"[3854, 19632, 263, 248, 4865, 23733, 272, 4286, 204, 19370]",5,32,1,2.125,greedy, NI,[23110],1,0.921875,False,True,10
 = = Creating the voice of God ,"[204, 40, 204, 40, 23359, 248, 3663, 275, 1750, 204]",=,40,=,0.478515625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
", paleontology, medical botany","[204, 23, 15256, 669, 1303, 204, 23, 3062, 9906, 908]", ,204, ,0.2109375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" ITV network, the program featured six individuals living","[64169, 3041, 204, 23, 248, 1283, 8662, 2972, 3538, 2633]", in,272, with,1.234375,greedy, immigrants,[18402],1,0.330078125,False,True,10
 cathedral chapters to expel the monks and replace them,"[41051, 17797, 271, 1115, 286, 248, 36900, 273, 7273, 612]", with,335, with,0.09375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" "", the first mobile robot to reason","[204, 13, 204, 23, 248, 772, 3660, 12951, 271, 1995]", about,544, about,0.78515625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
-@ challenge condition performed significantly better than those in,"[24, 43, 4671, 3711, 6016, 6302, 1286, 661, 1014, 272]", the,248, the,0.306640625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 the 9 @.@ 7 km,"[248, 204, 36, 204, 43, 25, 43, 204, 34, 8027]", ,204, ,2.5,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
", and the kindness of a friend supplied me with","[23, 273, 248, 19856, 275, 241, 1397, 14496, 454, 335]", the,248, a,1.9375,greedy,funnels,[39790],1,0.640625,False,True,10
 of Monica's spoiled best friend Rachel because,"[275, 27519, 204, 18, 94, 37318, 935, 1397, 16090, 875]", the,248, she,3.46875,greedy,Consider,[18468],1,1.03125,False,True,10
 ( Ian Somerhalder ) experience,"[204, 19, 18953, 5105, 246, 5202, 969, 204, 20, 1417]", a,241, a,2.40625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" benefit from treatment is, however, attributed","[4210, 427, 2820, 304, 204, 23, 2537, 204, 23, 20750]", to,271, to,0.1689453125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
. The campsites also have fire rings and picnic,"[25, 390, 18137, 2263, 614, 413, 2858, 14097, 273, 23316]", tables,6600, tables,0.039306640625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" 000 to 4 @,@ ","[204, 1321, 271, 204, 31, 204, 43, 23, 43, 204]",000,1321,@,3.0,greedy,Explore,[25057],1,0.83984375,False,True,10
 = = Chiral phases = ,"[204, 40, 204, 40, 636, 7402, 19604, 204, 40, 204]",=,40,=,0.03173828125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 imp gal ; 2 @.@,"[902, 10212, 204, 38, 204, 29, 204, 43, 25, 43]", ,204,"
",1.6484375,greedy,{,[102],1,0.5234375,False,True,10
 = Need for handcart companies = ,"[204, 40, 8946, 312, 978, 29591, 2404, 204, 40, 204]",=,40,1,3.109375,greedy,=,[40],1,0.0189208984375,False,True,10
: Biogenesis to Degradation – The Virtual,"[37, 6154, 27085, 271, 1091, 26885, 204, 600, 390, 13506]", Library,7752, Tour,5.34375,greedy, librarian,[45323],1,1.1015625,False,True,10
 utilization reached US $ 188 million in ,"[23953, 5283, 1571, 204, 15, 204, 9892, 2261, 272, 204]",200,853,201,1.6640625,greedy, MySpace,[58836],1,0.61328125,False,True,10
" July 9, 11 municipalities across Quebec","[3313, 204, 36, 204, 23, 204, 1069, 36474, 1993, 26090]", were,646, have,2.609375,greedy, eruption,[58854],1,1.2890625,False,True,10
ugena was considered one of the leading intellectuals of,"[930, 4492, 398, 3558, 532, 275, 248, 3736, 63210, 275]", his,545, his,0.8046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 the eldest child in his family. Records do,"[248, 41772, 1213, 272, 545, 1443, 204, 25, 13957, 441]", not,416, not,0.302734375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 made in memory of herself before she departed on a,"[1021, 272, 4970, 275, 5809, 996, 674, 36846, 313, 241]", pilgrimage,48414, journey,3.640625,greedy, monastery,[43892],1,0.734375,False,True,10
igration. Between 1924 and 193,"[14362, 204, 25, 15905, 204, 6182, 31, 273, 204, 6128]",9,36,0,1.9453125,greedy, Polish,[20327],1,0.8125,False,True,10
 = = = 1935 Memor,"[204, 40, 204, 40, 204, 40, 204, 6128, 32, 45675]",andum,37403,andum,0.09326171875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
estrian statue located at Pennsylvania Avenue and 7th,"[53577, 21672, 3890, 388, 12026, 10550, 273, 204, 34, 420]", Street,4294, Street,0.10302734375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= Santikhiri today = = ,"[40, 14011, 21769, 17017, 1722, 204, 40, 204, 40, 204]",=,40,=,0.279296875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = Preparations and impact = ,"[204, 40, 3326, 1346, 571, 273, 2549, 204, 40, 204]",=,40,=,2.28125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = = First contact with music ,"[40, 204, 40, 204, 40, 3835, 2072, 335, 2298, 204]",=,40,=,0.18359375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
1500 BCE. Evidence for the earliest hab,"[4737, 27, 55847, 204, 25, 26306, 312, 248, 19419, 2812]",itation,3809,itation,0.004730224609375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
", one anti @-@ tank gun ","[23, 532, 4630, 204, 43, 24, 43, 8293, 5101, 204]",",",23,(,3.078125,greedy, ,[204],1,0.361328125,False,True,10
"50 @,@ 000 and $","[1223, 204, 43, 23, 43, 204, 1321, 273, 204, 15]", ,204, ,1.9140625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 the future. Such ruins would be a testament,"[248, 2108, 204, 25, 8956, 27962, 631, 314, 241, 29053]", to,271, to,0.1494140625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 New York Times that the McCain Campaign was not happy,"[1184, 2798, 6683, 325, 248, 26030, 19573, 398, 416, 2890]", about,544, with,1.6953125,greedy,Important,[29753],1,0.78515625,False,True,10
" Nation # 1 ( Image,","[12327, 204, 14, 204, 28, 204, 19, 11183, 204, 23]", ,204, ,0.4453125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" Battalion, the 1st Division '","[50851, 204, 23, 248, 204, 28, 288, 9952, 204, 18]",s,94,s,0.07470703125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Houston Texans = =,"[204, 40, 204, 40, 11429, 44897, 204, 40, 204, 40]", ,204,"
",1.453125,greedy,<-,[28060],1,0.00341796875,False,True,10
 = = Pavilions = ,"[204, 40, 204, 40, 337, 22806, 482, 204, 40, 204]",=,40,=,0.030029296875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Discovery and observation = ,"[204, 40, 204, 40, 23364, 273, 14864, 204, 40, 204]",=,40,=,0.033447265625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
. His first serious science @-@ fiction,"[25, 2591, 772, 3238, 4333, 204, 43, 24, 43, 11214]", novel,5946, novel,1.734375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 Phi Kappa Psi ( ΦK,"[53049, 531, 24143, 337, 10984, 204, 19, 8542, 111, 54]",�,148,�,0.1845703125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" final scene, also censored from television airing","[2297, 5432, 204, 23, 614, 22199, 2033, 427, 8203, 52968]", ,204,.,1.59375,greedy,«,[2577],1,0.515625,False,True,10
@-@ time strategy games could sell more than,"[43, 24, 43, 601, 4313, 2106, 765, 3385, 520, 661]", ,204, ,1.3203125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = = Damage = =,"[40, 204, 40, 204, 40, 33021, 204, 40, 204, 40]", ,204, ,0.015869140625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
", 3, 4 and currently ","[23, 204, 30, 204, 23, 204, 31, 273, 3250, 204]",5,32,5,0.73046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = = Early years =,"[204, 40, 204, 40, 204, 40, 12955, 909, 204, 40]", ,204, ,0.045654296875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
6 – 18 July 2016 ,"[33, 204, 600, 204, 1121, 3313, 204, 626, 33, 204]",),20,(,7.1875,greedy,",(",[31551],1,0.87109375,False,True,10
 = Aftermath and later life = ,"[204, 40, 2539, 6062, 273, 2185, 1063, 204, 40, 204]",=,40,|,4.46875,greedy,=,[40],1,0.0174560546875,False,True,10
= = Action on the Danube by Vienna,"[40, 204, 40, 9711, 313, 248, 4660, 3372, 431, 25555]", ,204, ,1.7734375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
. They form when wind shear causes horizontal circulation in,"[25, 1176, 1052, 635, 2177, 44885, 6255, 18409, 16234, 272]", the,248, the,0.353515625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
"@-@ Con International, writer Dan Sl","[43, 24, 43, 1412, 3864, 204, 23, 6544, 4660, 4182]",ott,1470,ott,0.0017929077148437,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Story = = ,"[204, 40, 204, 40, 9817, 204, 40, 204, 40, 204]",=,40,=,1.046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = Eve Russell = = ,"[40, 204, 40, 12811, 16671, 204, 40, 204, 40, 204]",=,40,=,0.37109375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 released through 2013 and 2014 ,"[4171, 788, 204, 626, 30, 273, 204, 626, 31, 204]",.,25,(,4.28125,greedy, l,[282],1,1.2578125,False,True,10
" / p /, / s","[204, 26, 260, 204, 26, 204, 23, 204, 26, 247]", ,204, ,0.053955078125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 David and Seinfeld were immediately convinced Alexander would,"[4653, 273, 1154, 12691, 5247, 646, 4193, 12823, 14377, 631]", be,314, be,0.86328125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 Bhogamandapa = = ,"[13384, 468, 311, 373, 14020, 204, 40, 204, 40, 204]",=,40,=,0.365234375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
. He was a member of the Dallas Stars ,"[25, 707, 398, 241, 3281, 275, 248, 12966, 16714, 204]",',18,(,4.03125,greedy, Archived,[42482],1,1.4765625,False,True,10
" : Original Letters "". Shapell","[204, 37, 15109, 29251, 204, 13, 204, 25, 47956, 433]", Manuscript,61042, Manuscript,0.181640625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" "" ( You Drive Me ) Crazy","[204, 13, 204, 19, 781, 9760, 2054, 204, 20, 28273]", ,204, ,0.7578125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 Hospital in central London on 7 March 200,"[7735, 272, 5213, 4414, 313, 204, 34, 3102, 204, 853]",8,35,8,1.9140625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 total of 198 buses with daily ridership of,"[2724, 275, 204, 2747, 21104, 335, 3568, 5013, 9016, 275]", ,204, ,0.68359375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 only about U2. It's,"[736, 544, 493, 29, 204, 25, 605, 204, 18, 94]", the,248, about,3.109375,greedy, fret,[30019],1,2.234375,False,True,10
 ( 2008 – 2011,"[204, 19, 204, 853, 35, 204, 600, 204, 626, 28]", ,204, ,0.162109375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 of this translation attracted the attention of Hato Mo,"[275, 414, 11811, 16072, 248, 3197, 275, 370, 1892, 5355]",a,76,a,0.158203125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
7 @.@ 1 mi ),"[34, 204, 43, 25, 43, 204, 28, 3554, 204, 20]", ,204,"
",1.4921875,greedy,,[49436],1,0.2060546875,False,True,10
 = = = 1943 ,"[204, 40, 204, 40, 204, 40, 204, 5387, 30, 204]",–,600,=,3.3125,greedy,“…,[25998],1,0.796875,False,True,10
 = = Bolton Wanderers = ,"[204, 40, 204, 40, 43950, 32563, 25878, 204, 40, 204]",=,40,=,0.06201171875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" Perth, Australia, addressing the Business Forum","[35548, 204, 23, 5403, 204, 23, 14579, 248, 3772, 12317]", ,204, of,2.65625,greedy,«,[2577],1,1.28125,False,True,10
 = = Music and recordings = ,"[204, 40, 204, 40, 6316, 273, 21273, 204, 40, 204]",=,40,=,0.0125732421875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 rivers. Each concession operated independently and exploited its,"[19881, 204, 25, 5421, 44194, 13388, 16498, 273, 36862, 701]", own,946, own,0.859375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = = Dueidar =,"[40, 204, 40, 204, 40, 12768, 300, 270, 204, 40]", ,204, ,0.036376953125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 English composer could be of the same stature as a,"[3536, 24438, 765, 314, 275, 248, 1144, 49414, 345, 241]", German,6438, Mozart,4.75,greedy, eine,[4705],1,1.3671875,False,True,10
= = Governor ( 1890 ,"[40, 204, 40, 13726, 204, 19, 204, 9695, 27, 204]",–,600,-,1.6328125,greedy,”…,[49469],1,0.8984375,False,True,10
" After leaving the woods, the path climbs past","[2539, 5391, 248, 16089, 204, 23, 248, 2895, 49050, 1701]", the,248, the,1.34375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" Augustine, Boston, Quebec, and","[40228, 204, 23, 8788, 204, 23, 26090, 204, 23, 273]", St,574, New,4.125,greedy, hospitals,[11742],1,2.921875,False,True,10
 America has not advanced as far as it should have,"[3328, 504, 416, 5743, 345, 1825, 345, 334, 808, 413]", ,204,.,4.46875,greedy,Comment,[12093],1,0.70703125,False,True,10
 = = Moral and ethical training =,"[204, 40, 204, 40, 54599, 273, 15058, 2555, 204, 40]", ,204, ,0.1923828125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" black, and yellow detailed wood carvings on","[2419, 204, 23, 273, 7736, 6626, 3616, 953, 29044, 313]", the,248, the,0.53515625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = Playing statistics = = ,"[40, 204, 40, 25668, 10422, 204, 40, 204, 40, 204]",=,40,=,1.1796875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 Manager of the Season : 1996 ,"[6809, 275, 248, 10335, 204, 37, 204, 1840, 33, 204]",–,600,(,2.0625,greedy,.–,[62885],1,0.64453125,False,True,10
 = = = 11th century,"[204, 40, 204, 40, 204, 40, 204, 1069, 420, 5594]", ,204, ,1.875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = = Storage = ,"[204, 40, 204, 40, 204, 40, 14318, 204, 40, 204]",=,40,=,0.0201416015625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Filming and production =,"[204, 40, 204, 40, 5377, 3366, 273, 3146, 204, 40]", ,204, ,0.1669921875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 ; the start and end postmiles in,"[204, 38, 248, 910, 273, 991, 1106, 88, 2987, 272]", each,1148, the,2.359375,greedy, categories,[8853],1,0.92578125,False,True,10
= = = Ness = =,"[40, 204, 40, 204, 40, 48272, 204, 40, 204, 40]", ,204, ,0.038818359375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
ianist ). The film was released,"[715, 383, 204, 20, 204, 25, 390, 2675, 398, 4171]", in,272, on,1.1484375,greedy,父�,[63192],1,0.91796875,False,True,10
 he was interested enough in the subject to tie it,"[332, 398, 3908, 1713, 272, 248, 2828, 271, 10799, 334]", into,679, into,1.1328125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 the Barracudas of 826 Squadron ,"[248, 27166, 310, 439, 277, 275, 204, 48876, 56647, 204]",.,25,(,4.59375,greedy, Gummies,[17083],1,2.234375,False,True,10
" two systems, Gerda and Hattie ","[847, 2876, 204, 23, 11672, 4239, 273, 370, 59955, 204]",.,25,",",1.5390625,greedy,发出,[46411],1,0.6171875,False,True,10
", Ranavalontsimitovy. And","[23, 29495, 10904, 669, 11497, 256, 39857, 204, 25, 899]",ri,365, ,5.78125,greedy,"
                                  ",[60935],1,2.25,False,True,10
= Channel Front and last battle = =,"[40, 13444, 10469, 273, 1143, 6201, 204, 40, 204, 40]", ,204, ,2.359375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = = Third version = ,"[40, 204, 40, 204, 40, 13839, 2684, 204, 40, 204]",=,40,=,0.00836181640625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = Seating and tickets = =,"[204, 40, 1154, 773, 273, 8184, 204, 40, 204, 40]", ,204, ,1.703125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 energy in the United States for US @-,"[2399, 272, 248, 2522, 2941, 312, 1571, 204, 43, 24]",@,43,1,4.09375,greedy,>>DOMAIN<<,[7],1,1.1171875,False,True,10
"ing, Gabby Logan, Jake Humph","[263, 204, 23, 13357, 1546, 25448, 204, 23, 19808, 47341]",rey,4719,rey,0.042236328125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Style and influences = ,"[204, 40, 204, 40, 12652, 273, 17543, 204, 40, 204]",=,40,=,0.021240234375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 highlighted in Françoise Giroud's Marie,"[15623, 272, 25885, 19210, 29033, 2325, 204, 18, 94, 17275]", Cur,7739,-,2.53125,greedy, Einstein,[33264],1,0.439453125,False,True,10
 = Tropical Storm Nine = = ,"[204, 40, 39523, 17574, 27644, 204, 40, 204, 40, 204]",=,40,=,0.9453125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 Cup champions in 1906 and 1910,"[8067, 18494, 272, 204, 7001, 33, 273, 204, 6474, 27]", ,204,.,3.828125,greedy,«,[2577],1,0.96875,False,True,10
 alienate him from the Athenians. In,"[16186, 375, 801, 427, 248, 41160, 3112, 204, 25, 529]", ,204, the,1.6875,greedy,Biography,[58947],1,0.71484375,False,True,10
 to participate in a jersey @-@ retiring,"[271, 7617, 272, 241, 24045, 204, 43, 24, 43, 36855]", ceremony,11326, ceremony,1.8671875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 the country for them. Berkman wrote in,"[248, 2020, 312, 612, 204, 25, 55602, 1342, 4347, 272]", his,545, a,1.7265625,greedy, WR,[22373],1,1.0234375,False,True,10
= = = Sedentary lifestyles =,"[40, 204, 40, 204, 40, 25289, 56995, 37648, 204, 40]", ,204, ,0.041748046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Relationship with Roosevelt = ,"[204, 40, 204, 40, 28244, 335, 29243, 204, 40, 204]",=,40,=,0.01116943359375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 moving to Darlington where he opened a hardware shop,"[3898, 271, 9348, 18841, 881, 332, 5177, 241, 8468, 4611]", ,204,.,4.375,greedy,«,[2577],1,1.453125,False,True,10
" On September 11, 1185 ","[1440, 3278, 204, 1069, 204, 23, 204, 15711, 32, 204]",",",23,",",0.14453125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
" buds, and bells, and stars without","[30323, 204, 23, 273, 31182, 204, 23, 273, 6631, 1315]", a,241, number,4.0,greedy,Nothing,[18240],1,0.6171875,False,True,10
 and began to move away along Chiswick Ey,"[273, 3465, 271, 1822, 1514, 1858, 636, 259, 10080, 24500]",ot,303,ot,0.00750732421875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = = Monthly download packs =,"[40, 204, 40, 204, 40, 27766, 2983, 17800, 204, 40]", ,204, ,0.0169677734375,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
"man with a razor, and in a rage","[1342, 335, 241, 33653, 204, 23, 273, 272, 241, 18561]", ,204,",",2.40625,greedy,([\[,[30265],1,1.4140625,False,True,10
= = Pakistani public = = ,"[40, 204, 40, 32913, 1202, 204, 40, 204, 40, 204]",=,40,=,0.98046875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 powered by two Pratt & Whitney J75 turbo,"[14136, 431, 847, 46071, 204, 17, 37262, 462, 3210, 34780]",jet,7335,jet,0.455078125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 Soundtrack was released by the Relativity Music Group,"[11625, 13521, 398, 4171, 431, 248, 4565, 27213, 6316, 3814]", on,313, label,1.3046875,greedy, klim,[43367],1,0.796875,False,True,10
 authority in Madagascar. This discrepancy forced a reinterpret,"[7594, 272, 58588, 204, 25, 735, 55809, 6584, 241, 59565]",ation,326,ation,0.005157470703125,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = = Impact and historical significance =,"[204, 40, 204, 40, 14854, 273, 7471, 14100, 204, 40]", ,204, ,0.138671875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
= = = Setting = =,"[40, 204, 40, 204, 40, 25425, 204, 40, 204, 40]", ,204, ,0.01031494140625,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 = Magnificat ( Bach ),"[204, 40, 12104, 756, 249, 204, 19, 22921, 204, 20]", ,204,"
",1.5390625,greedy,tag,[10717],1,0.1748046875,False,True,10
 marry her and provide British citizenship. Although they,"[15315, 573, 273, 1586, 5282, 23493, 204, 25, 5361, 506]", were,646, were,1.9921875,greedy,>>TITLE<<,[0],1,-1.0,True,True,10
 of Mycenae were attacked and burned ,"[275, 1814, 78, 4492, 80, 646, 15646, 273, 15366, 204]",.,25,(,4.21875,greedy, gummies,[8886],1,1.4609375,False,True,10
