question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 prime minister is not,"[9079, 11177, 304, 416]", under any obligation,"[813, 607, 15153]",2.96875,gcg,Sports,"[24177, 56590, 14495, 61032, 14102, 33797, 2749, 14606]",8.0,0.2578125,False,True,4.0
", William F.","[23, 7533, 378, 25]"," Buckley,","[61305, 204, 23]",4.1875,greedy, assassination,"[41476, 204]",2.0,0.3515625,False,True,4.0
 his child or ward,"[545, 1213, 379, 13433]",", as the","[204, 23, 345, 248]",3.484375,gcg,Flight,"[51344, 36814, 29742, 12896, 46315, 21635, 33071, 12281, 37531, 5322, 13162, 24021, 7337, 47237, 13665, 240]",16.0,1.4453125,False,True,4.0
 producing artistic director ,"[9886, 14219, 5219, 204]",. Huddle had,"[25, 370, 44818, 618]",6.03125,gcg, CW,"[39691, 41669, 32319, 2513, 54845, 41064, 13616, 19693, 28539, 57081, 25497, 62265, 5134, 370, 44818, 10206]",16.0,0.494140625,False,True,4.0
 been misled. It was also,"[650, 3592, 1046, 204, 25, 605, 398, 614]", noted that,"[6674, 325]",2.140625,greedy, noted,[6674],1.0,1.2578125,False,True,8.0
 Francisco fanzine Search and Destroy ,"[8863, 4838, 101, 438, 8166, 273, 47849, 204]",: ,"[37, 204]",3.875,greedy,iqué,[32422],1.0,0.6015625,False,True,8.0
", Hampshire, England.","[204, 23, 22666, 204, 23, 6118, 204, 25]", Built in about,"[20322, 272, 544]",5.34375,gcg,entary,"[56995, 49296, 14903, 25170, 2600, 17775, 27606, 30157, 40757, 52778, 12217, 38540, 12815, 15511, 38300, 8486, 59737, 18423, 37089, 866, 53894, 56917, 9752, 63797, 38776, 27784, 61687, 60705, 18443, 43731, 32064, 52364, 1066, 30796, 41033, 26880, 58402, 16232, 62832, 29498, 30526, 279, 8645, 60167, 23, 43878, 55652, 64508, 95, 6980, 16258, 62858, 0, 41736, 64654, 25601, 24869, 21425, 22266, 29402, 54571, 5154, 46011, 19916]",64.0,1.25,False,False,8.0
 ( described by Wally Snell,"[204, 19, 5383, 431, 367, 446, 7930, 433]", and Esther A,"[273, 41097, 317]",6.21875,gcg, steril,"[35446, 60788, 4359, 16672, 2355, 50141, 58591, 49560, 37881, 62842, 798, 6745, 33955, 58419, 60845, 9057, 28890, 9113, 52277, 38264, 50084, 807, 28244, 32168, 54878, 21863, 76, 33778, 5193, 49469, 47699, 44609]",32.0,1.0,False,True,8.0
"lap, larger in males than females","[33400, 204, 23, 4840, 272, 14702, 661, 15688]",", originates from","[204, 23, 55311, 427]",3.09375,gcg,sta,"[12370, 246, 64637, 38402, 27711, 32017, 8697, 51086, 63291, 18169, 22914, 390, 47471, 26168, 10689, 13783]",16.0,0.5234375,False,True,8.0
 goal down. Dyer retired from,"[3481, 901, 204, 25, 361, 5799, 13621, 427]"," football, having","[6130, 204, 23, 1728]",3.28125,gcg,/></,"[13956, 9975, 43364, 8158, 59068, 1198, 17971, 42606, 25445, 59181, 28616, 35220, 32849, 62108, 35956, 5055, 31089, 48844, 35367, 22264, 46401, 39389, 36382, 27417, 280, 585, 48340, 8020, 63549, 27207, 44225, 50762]",32.0,1.25,False,True,8.0
" related genus Peziza, or are considered synonymous with S. coronaria","[3236, 41627, 2562, 101, 12458, 204, 23, 379, 362, 3558, 40048, 335, 302, 25, 21333, 7218]",.,"[204, 25]",0.671875,base,,[],0.0,0.671875,True,True,16.0
 Stories ; Booknotes : On American Character ; Booknotes :,"[16547, 204, 38, 4131, 28775, 204, 37, 1440, 2281, 20839, 204, 38, 4131, 28775, 204, 37]", Stories from,"[16547, 427]",5.0625,gcg, Motor,"[11239, 51119, 58848, 18381, 45061, 30370, 3183, 48460]",8.0,1.265625,False,True,16.0
's work alongside travelling exhibitions. Manchester Art Gallery is a major provincial,"[204, 18, 94, 633, 9381, 17085, 27818, 204, 25, 14637, 2818, 11730, 304, 241, 2084, 25851]", art gallery noted,"[1076, 12734, 6674]",3.546875,gcg, dés,"[14335, 27808, 53598, 27343, 23720, 64066, 11947, 6674]",8.0,1.203125,False,True,16.0
" Cesar Jimenez ; however, David Buchanan was eventually expected to take","[23161, 270, 7241, 17427, 204, 38, 2537, 204, 23, 4653, 58902, 398, 6014, 3463, 271, 980]", Lee ',"[7986, 204, 18]",4.5,gcg, following,"[1863, 55721, 3692, 29596, 26524, 801, 29916, 7986]",8.0,0.5234375,False,True,16.0
". In March, the band relocated to Myrtle Beach, South Carolina ","[25, 529, 3102, 204, 23, 248, 4129, 41528, 271, 55653, 6608, 204, 23, 2993, 8253, 204]",", performing six nights","[23, 9162, 2972, 10759]",3.375,gcg,Pam,"[48096, 13264, 25158, 30683, 17852, 10916, 19371, 54987, 10588, 485, 23877, 35196, 53175, 61357, 9268, 645, 19072, 40077, 53602, 48568, 43954, 10792, 9507, 49138, 10808, 34921, 36836, 34609, 54337, 52301, 57954, 55909, 42417, 26233, 46968, 71, 41012, 14909, 17887, 7957, 43878, 22983, 2165, 2496, 44245, 8202, 19528, 4137, 27313, 494, 15911, 42616, 63640, 49194, 9162, 13958, 35210, 1212, 64894, 49845, 42257, 2972, 10759, 35933]",64.0,0.9765625,False,False,16.0
 background. Kerr also asked on 21 October for Whitlam's,"[4359, 204, 25, 47627, 614, 2425, 313, 204, 1868, 3692, 312, 15828, 6811, 204, 18, 94]", permission to interview Fraser,"[9834, 271, 3975, 36809]",3.65625,gcg,"""...","[26763, 62197, 31136, 27390, 30635, 3975, 41070, 36809]",8.0,0.6796875,False,True,16.0
" rice rat, Oryzomys palustris natator, for Ray and found that they were more reddish than even the most strongly colored animals","[8843, 5014, 204, 23, 432, 547, 101, 279, 839, 4498, 411, 3024, 13282, 1322, 204, 23, 312, 9604, 273, 1217, 325, 506, 646, 520, 56101, 661, 830, 248, 758, 9995, 14885, 5632]", from Florida,"[427, 5837]",3.609375,gcg, approves,"[56893, 49616, 14242, 5837]",4.0,0.9140625,False,True,32.0
@ 360 mi ) at 15 knots ( 28 km / h ; 17 mph ). The ship's,"[43, 204, 9470, 3554, 204, 20, 388, 204, 1030, 34842, 204, 19, 204, 2086, 8027, 204, 26, 278, 204, 38, 204, 1392, 24846, 204, 20, 204, 25, 390, 5938, 204, 18, 94]", complement was,"[11314, 398]",2.34375,greedy,PHP,"[49365, 58947]",2.0,1.0390625,False,True,32.0
" the offensive. D 'Avalos captured the French outpost at San Angelo, cutting the lines of communication between Pavia and Milan,","[248, 12750, 204, 25, 361, 204, 18, 44, 1687, 363, 12302, 248, 5063, 495, 5554, 388, 3787, 57817, 204, 23, 7043, 248, 4261, 275, 5016, 1192, 337, 23257, 273, 23703, 204, 23]", while a separate,"[1093, 241, 5661]",4.375,gcg, Tai,"[12637, 54749, 2436, 15302, 64487, 33005, 465, 7253, 33232, 57304, 59825, 17676, 23930, 50688, 61709, 54885, 1167, 5547, 37463, 47936, 64601, 567, 39959, 18916, 23151, 21292, 2520, 36680, 38747, 42087, 11168, 14292, 4951, 59681, 4962, 9842, 47901, 16135, 53335, 62021, 53004, 16210, 46610, 59192, 16572, 36411, 53473, 52958, 43266, 14142, 20838, 50040, 20132, 74, 6389, 14833, 14146, 17685, 63817, 563, 1792, 193, 23848, 57471]",64.0,1.921875,False,False,32.0
 sought to be the best path to connect three of the state's major population centers. The two trails combined in the 1920s and eventually,"[10754, 271, 314, 248, 935, 2895, 271, 1734, 1373, 275, 248, 1592, 204, 18, 94, 2084, 4558, 10133, 204, 25, 390, 847, 15710, 6725, 272, 248, 204, 6182, 27, 94, 273, 6014]", became U.,"[3569, 493, 25]",1.84375,greedy,Tal,"[36089, 16437, 51815]",3.0,0.625,False,True,32.0
"( "" If there were high school kids that good, I figured I wasn 't going to make it to the pros "" ) ","[19, 204, 13, 972, 629, 646, 986, 1473, 2862, 325, 822, 204, 23, 295, 12253, 295, 2728, 204, 18, 95, 1089, 271, 717, 334, 271, 248, 4812, 204, 13, 204, 20, 204]",", and Auer","[23, 273, 317, 4721]",3.703125,gcg, Dietary,"[37861, 5696, 42162, 31456, 26941, 56307, 4726, 951, 48537, 23881, 17538, 51718, 20955, 55980, 1216, 29884]",16.0,0.310546875,False,True,32.0
" it was never adopted by the British Parliament, it was an important precursor to the United States Constitution. A month prior to the meeting, Franklin published","[334, 398, 1328, 10429, 431, 248, 5282, 15102, 204, 23, 334, 398, 267, 1355, 47305, 271, 248, 2522, 2941, 15351, 204, 25, 317, 1325, 3074, 271, 248, 3525, 204, 23, 19504, 4002]"," his Join,","[545, 14406, 204, 23]",4.09375,gcg, Kirby,"[45725, 29669, 146, 30988, 16002, 23802, 20339, 44814, 62528, 13464, 11817, 38616, 26090, 52534, 34346, 27015, 10452, 965, 3346, 31976, 59201, 17554, 44224, 23743, 25615, 25841, 5820, 59018, 37219, 41689, 49670, 61788, 1203, 10431, 46370, 11287, 23742, 61528, 1076, 39865, 2541, 40447, 27953, 60412, 24460, 33754, 1419, 4404, 53006, 59401, 22066, 8787, 44402, 43238, 50275, 56943, 37121, 49618, 44, 257, 38401, 4434, 5636, 46245]",64.0,1.15625,False,False,32.0
 village of Pari,"[7997, 275, 337, 2150]", in Sk,"[272, 4200]",6.125,gcg, Schm,"[48941, 20462, 38527, 6019, 280, 17890, 8931, 50853]",8.0,1.296875,False,True,4.0
", but while","[204, 23, 480, 1093]", his analysis,"[545, 3549]",6.8125,gcg,its,"[871, 22060, 54677, 57538, 20597, 56135, 892, 53664, 52053, 406, 6802, 50090, 42393, 871, 2717, 12856, 15746, 12362, 18858, 42264, 14993, 36889, 37472, 36996, 38510, 52899, 55459, 7532, 9777, 3920, 12177, 62718]",32.0,1.296875,False,True,4.0
", planning and","[204, 23, 4042, 273]"," zoning,","[40093, 204, 23]",2.25,greedy, Traffic,[23109],1.0,0.1484375,False,True,4.0
" Edward Coke,","[13865, 44906, 204, 23]", who is considered,"[569, 304, 3558]",3.109375,gcg, Techniques,"[34501, 34978, 7593, 32314, 54604, 4668, 1359, 2038, 57962, 45544, 44628, 59841, 48863, 20632, 7859, 8526]",16.0,1.1640625,False,True,4.0
", told fellow","[204, 23, 2276, 8118]", baseball author Marty App,"[11486, 2402, 39516, 1810]",5.75,gcg, perfe,"[60344, 150, 51854, 10375, 31356, 54307, 18757, 45328, 130, 64886, 1670, 32507, 61054, 60044, 61345, 62850, 42271, 4544, 10467, 5770, 14951, 9549, 6980, 22016, 22579, 80, 37249, 52915, 28203, 11378, 31157, 21696]",32.0,0.7421875,False,True,4.0
"lers, run","[10017, 204, 23, 1257]", the buffalo around F,"[248, 42361, 1111, 378]",7.8125,gcg, runner,"[19500, 13878, 15011, 13001, 5112, 6918, 62360, 19462, 10941, 37481, 2747, 36409, 22239, 47611, 44513, 4858, 3776, 20740, 94, 20107, 29363, 13913, 33783, 54596, 2328, 401, 44325, 56610, 16228, 30209, 4102, 438, 8383, 41482, 58851, 43933, 41964, 32514, 34895, 1408, 7440, 19120, 38238, 52487, 822, 86, 49408, 41664, 61990, 42116, 7945, 24576, 1111, 22413, 13982, 56135, 52740, 55179, 11586, 9546, 6304, 55692, 55866, 20157]",64.0,2.328125,False,False,4.0
 the E @-@ flat major,"[248, 399, 204, 43, 24, 43, 5811, 2084]", version ,"[2684, 204]",4.46875,greedy,VERSION,"[31077, 55414]",2.0,1.3046875,False,True,8.0
" On December 15, 200","[1440, 3960, 204, 1030, 204, 23, 204, 853]",7 ,"[34, 204]",1.4765625,greedy,07,[3924],1.0,0.859375,False,True,8.0
 for the procedure but relents after seeing,"[312, 248, 6891, 480, 804, 586, 852, 4374]", Rogers commit an,"[22990, 5067, 267]",7.40625,gcg, Rodgers,"[42372, 46297, 32896, 33128, 31494, 20334, 16050, 2568, 44733, 15977, 7823, 12689, 36146, 3085, 52067, 16758, 19881, 22845, 91, 32482, 9410, 30434, 13710, 7906, 21054, 40196, 39002, 59038, 38479, 64742, 176, 45667, 47887, 41817, 39222, 50788, 30311, 15374, 37640, 46872, 27593, 33757, 21963, 39002, 21963, 36236, 22023, 29916, 43337, 25213, 5186, 8543, 56130, 5525, 40020, 1094, 54079, 7164, 58704, 22053, 31727, 21963, 64757, 22990]",64.0,1.34375,False,True,8.0
pin and Lawson in the Blue Mountains west,"[15554, 273, 53820, 272, 248, 5721, 23418, 9158]", of Sydney.,"[275, 13684, 25]",0.416015625,base,,[],0.0,0.416015625,True,True,8.0
"'s orders, had hurried to","[18, 94, 6680, 204, 23, 618, 28388, 271]", the waterfront accompanied by,"[248, 39024, 13998, 431]",4.53125,gcg, robotic,"[34319, 49792, 15932, 31914, 48613, 37423, 35512, 46710, 4557, 39284, 40020, 50810, 19290, 23540, 45469, 18829, 6099, 34055, 37287, 3384, 43220, 4093, 48349, 15451, 40274, 51854, 23129, 34089, 45194, 25372, 32648, 10289, 57392, 34796, 996, 323, 60130, 40503, 15539, 64289, 21586, 56033, 3183, 25237, 18910, 34796, 26719, 56547, 51459, 262, 63766, 51329, 94, 12269, 64315, 38988, 57745, 22807, 43028, 6714, 24420, 38255, 59021, 63640]",64.0,0.609375,False,False,8.0
 Central Committee was 173. Immediately,"[6253, 6628, 398, 204, 21171, 204, 25, 40326]", after the 8,"[852, 248, 204, 35]",1.8515625,greedy,808,[31279],1.0,1.3671875,False,True,8.0
" 106, which, while he was still living, was named","[204, 13601, 204, 23, 585, 204, 23, 1093, 332, 398, 1102, 2633, 204, 23, 398, 5200]", seabor,"[385, 2181]",10.5,greedy, English,"[3536, 62080, 18392]",3.0,0.953125,False,True,16.0
", McVeagh, Bagnall and Macky. He","[204, 23, 2925, 16139, 23204, 204, 23, 341, 2112, 436, 273, 20857, 100, 204, 25, 707]", quickly developed,"[2976, 4027]",5.78125,gcg,London,"[24778, 20156, 32890, 44558, 32059, 465, 63249, 16798, 27714, 28840, 19808, 22689, 58947, 55086, 44311, 51324]",16.0,1.5703125,False,True,16.0
phalograph ( EEG ) or electrocorticograph ( E,"[24581, 2111, 204, 19, 399, 28568, 204, 20, 379, 13823, 78, 34735, 2111, 204, 19, 399]",CoG ,"[5775, 50, 204]",0.017333984375,base,,[],0.0,0.017333984375,True,True,16.0
 the season on 29 April 2007 in a 4 – ,"[248, 2120, 313, 204, 2237, 3242, 204, 853, 34, 272, 241, 204, 31, 204, 600, 204]",2 win over,"[29, 1596, 648]",1.28125,greedy,Double,[20055],1.0,0.84765625,False,True,16.0
" a Parisian friend allowed his cats to eat from the table, became enam","[241, 6671, 715, 1397, 4217, 545, 11204, 271, 3781, 427, 248, 2409, 204, 23, 3569, 63360]",ored of cats in,"[2033, 275, 11204, 272]",2.34375,gcg, Sands,"[48859, 18413, 40573, 38728, 43843, 424, 41023, 22940, 57365, 2488, 33812, 3891, 30701, 8963, 4390, 47509, 19704, 15243, 20969, 2564, 4131, 20623, 24164, 24299, 31316, 60281, 42827, 56992, 56018, 31510, 29402, 60924]",32.0,0.5234375,False,True,16.0
 the film would flop at the box office because it was up against several summer blockbuster,"[248, 2675, 631, 51840, 388, 248, 2886, 2805, 875, 334, 398, 510, 1542, 1988, 3550, 50262]"," films, like","[7593, 204, 23, 606]",3.546875,gcg, Kettle,"[64125, 6234, 41457, 14421, 32855, 21402, 45454, 58910, 26378, 42702, 8586, 54532, 21604, 26378, 4658, 78, 13913, 41123, 606, 40858, 51010, 32294, 35250, 60220, 34182, 40889, 25738, 45199, 32433, 21, 26875, 49963, 12383, 52342, 3470, 12413, 33785, 34658, 23729, 15203, 5696, 23638, 1774, 39874, 12026, 42236, 5218, 59614, 29013, 46693, 50621, 2784, 62464, 17495, 36519, 30101, 24879, 14549, 36541, 30101, 42074, 41817, 58223, 1105]",64.0,1.296875,False,True,16.0
" Baby Mama. In the episode, stock footage of the Arkansas Governor's Mansion was used for exterior shots of the home of Gavin Volure ","[11372, 26864, 204, 25, 529, 248, 6699, 204, 23, 3801, 16473, 275, 248, 19875, 13726, 204, 18, 94, 49667, 398, 1042, 312, 12559, 9715, 275, 248, 1081, 275, 42573, 5183, 458, 204]",. This,"[25, 735]",2.328125,gcg, conflicts,"[17614, 30402, 15430, 36665]",4.0,1.09375,False,True,32.0
 two miles ( 3 @.@ 2 km ) later. It crosses the Black River near the Van Buren – Allegan,"[847, 4794, 204, 19, 204, 30, 204, 43, 25, 43, 204, 29, 8027, 204, 20, 2185, 204, 25, 605, 32954, 248, 3167, 6074, 2578, 248, 7703, 341, 10195, 204, 600, 31529, 959]", county line,"[8990, 1739]",0.62890625,greedy,Mich,[35538],1.0,0.470703125,False,True,32.0
", a veterans'group. He was appointed to a post at the Philadelphia Mint in 1869, and became chief coiner in 187","[23, 241, 17159, 204, 18, 1408, 204, 25, 707, 398, 12629, 271, 241, 1106, 388, 248, 13050, 25029, 272, 204, 10380, 36, 204, 23, 273, 3569, 7852, 739, 4486, 272, 204, 10661]",6 and superintendent,"[33, 273, 48665]",3.03125,gcg,Loading,"[42021, 293, 37433, 28740, 12321, 55190, 53379, 18272, 10844, 19972, 13933, 34562, 28699, 20402, 35436, 39227, 46309, 16667, 19473, 35476, 17148, 48212, 30744, 43929, 2040, 35950, 45153, 452, 21150, 42699, 60087, 49126, 63274, 43832, 269, 330, 11089, 263, 55943, 4749, 57101, 424, 60454, 16900, 58979, 13329, 579, 13956, 39991, 27065, 12659, 46, 59359, 3695, 39255, 43039, 17609, 500, 35905, 12951, 48665, 36440, 6723, 24206]",64.0,1.3203125,False,False,32.0
" after seeing how even his favourite Kean failed to interpret Hamlet's character adequately. The celebrated passages that begin with "" This is that Hamlet the","[852, 4374, 672, 830, 545, 8890, 2602, 257, 6320, 271, 6988, 64036, 204, 18, 94, 2655, 26350, 204, 25, 390, 14374, 26309, 325, 2145, 335, 204, 13, 735, 304, 325, 64036, 248]"," Dane ""","[40359, 204, 13]",0.5390625,base,,[],0.0,0.5390625,True,True,32.0
 Club was limited to two individuals per fraternity or military ROTC program. A group known as the T @-@ Club was charged with upholding the,"[5488, 398, 3991, 271, 847, 3538, 559, 59512, 379, 4869, 382, 59586, 1283, 204, 25, 317, 1408, 2245, 345, 248, 301, 204, 43, 24, 43, 5488, 398, 8181, 335, 510, 25122, 248]", RAT rules with,"[382, 1584, 4213, 335]",5.5,gcg, Shelter,"[46170, 23454, 35432, 20261, 4676, 9640, 47270, 48135, 53365, 27118, 1827, 46874, 43305, 46757, 34934, 913, 57037, 56439, 3425, 27546, 44982, 44586, 28780, 15714, 6638, 47084, 3142, 52062, 22005, 32307, 56196, 19930, 43173, 41981, 27001, 32023, 47543, 57707, 9549, 2118, 39287, 42579, 33183, 23445, 8753, 16576, 36911, 22333, 1508, 56664, 30153, 9147, 58246, 30202, 21081, 7820, 55528, 22631, 25447, 18363, 18969, 52204, 382, 1584]",64.0,1.1484375,False,False,32.0
". They answered with extreme caution ; many facts, particularly regarding the deaths of US soldiers, were avoided. Despite the long passage of time","[204, 25, 1176, 9806, 335, 8653, 19320, 204, 38, 860, 7698, 204, 23, 4235, 4451, 248, 10573, 275, 1571, 10902, 204, 23, 646, 17630, 204, 25, 10744, 248, 916, 11690, 275, 601]", since the battle ,"[1428, 248, 6201, 204]",2.203125,gcg, enthus,"[8411, 10341, 41573, 43578, 12869, 31749, 12813, 27118, 877, 57498, 19460, 21564, 33277, 31847, 57920, 8754, 41301, 22592, 39556, 7527, 668, 64891, 1001, 25345, 48624, 59467, 37817, 22763, 19924, 38618, 4947, 43245]",32.0,0.345703125,False,True,32.0
