question_ids,question,answer_ids,answer,question_length,_base_rank
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",50596, Gä,22,40810
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",24766, dre,22,41075
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",49421, massages,22,41340
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",48535,hands,22,41605
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",14888,rowing,22,41870
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",52809, gobl,22,42135
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",57053, graphite,22,42400
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",63249, Inspir,22,42665
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",34980,Hal,22,42930
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",35223,naments,22,43195
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",63039, Alyssa,22,43460
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",60295, Developmental,22,43725
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",41905,BM,22,43990
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",35729, chores,22,44255
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",35631, goats,22,44520
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",6834,prene,22,44785
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",29695,Ryan,22,45050
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",52305, tão,22,45315
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",64126,Income,22,45580
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",51221,�,22,45845
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",19933,Tool,22,46110
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",51613,�的,22,46375
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",56064,Olymp,22,46640
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",4117,rench,22,46905
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",26158,080,22,47170
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",5313,othes,22,47435
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",29990, workspace,22,47700
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",39066, thor,22,47965
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",59246,dogan,22,48230
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",15642, informative,22,48495
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",24250,reich,22,48760
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",35935,hene,22,49025
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",57878, revoked,22,49290
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",46669,719,22,49555
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",19100,keeper,22,49820
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",51602,agogy,22,50085
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",60044,959,22,50350
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",37497,Soc,22,50615
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",43688, puck,22,50880
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",30339, insightful,22,51145
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",20000,amples,22,51410
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",47336, transplantation,22,51675
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",21973,washer,22,51940
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",8826,iu,22,52205
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",31608,avelength,22,52470
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",37086, gamer,22,52735
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",29868, cubes,22,53000
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",25951,ynote,22,53265
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",36580, realidad,22,53530
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",47533, zit,22,53795
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",46421, schle,22,54060
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",44806,canvas,22,54325
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",23914,initial,22,54590
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",36751, epile,22,54855
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",14144,hesis,22,55120
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",40869, downright,22,55385
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",28186,Board,22,55650
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",51961, crowns,22,55915
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",52664,Chel,22,56180
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",18791,OB,22,56445
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",21178, zwei,22,56710
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",61841, binoculars,22,56975
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",30592, Poke,22,57240
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",13844,usa,22,57505
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",55631, acces,22,57770
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",35338, hardship,22,58035
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",19811, cinnamon,22,58300
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",49419, denotes,22,58565
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",47374,setlength,22,58830
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",49360,filters,22,59095
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",52145,altet,22,59360
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",10490,GR,22,59625
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",64682, Ergebnis,22,59890
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",61437, mię,22,60155
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",59594, albo,22,60420
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",64744, patchwork,22,60685
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",61905, optionally,22,60950
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",53779,wali,22,61215
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",34762,itur,22,61480
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",61411,zelfde,22,61745
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",37881,CHAR,22,62010
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",42443,amię,22,62275
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",37813,afer,22,62540
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",43930,459,22,62805
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",20779,allow,22,63070
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",62330, aplicaciones,22,63335
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",49176, popup,22,63600
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",30166, reuse,22,63865
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",32976,Registry,22,64130
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",56745, mue,22,64395
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",62032,Bry,22,64660
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",42578,gmaxwell,22,64925
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",1829, air,22,0
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",16631, beaches,22,265
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",6354, administration,22,530
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7608, hel,22,795
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",56674, Statue,22,1060
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7598, nine,22,1325
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",2632, door,22,1590
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",58030, afflicted,22,1855
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",4963, Cap,22,2120
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",9608, Sher,22,2385
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7051, ru,22,2650
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",42251, cliffs,22,2915
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",56028, Erit,22,3180
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",7809, visiting,22,3445
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",21745, TW,22,3710
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",5481, ice,22,3975
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",24639, gateway,22,4240
"[646, 416, 11093, 275, 248, 1829, 4091, 204, 25, 1133, 241, 1218, 1522, 852, 248, 3033, 204, 23, 248, 2698, 1111, 248]"," were not representative of the air force. For a few days after the attack, the areas around the",1813, visit,22,4505
