question_ids,question,answer_ids,answer,question_length,_base_rank
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,1133, For,16,62
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,23944,¶,16,63
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,2702, By,16,64
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,10107, Standard,16,65
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,50598, Weapons,16,66
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,7105, Date,16,67
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,11398, Performance,16,68
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,12256,-.,16,69
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,23197, Cock,16,70
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,7574, Name,16,71
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,393, L,16,72
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,1184, New,16,73
"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",= Specifications ( MiG @-@ 9 ) =,382, R,16,74
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",23,",",22,0
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",25,.,22,1
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",19,(,22,2
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",38,;,22,3
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",70,[,22,4
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",513,..,22,5
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",791,—,22,6
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",6873,.[,22,7
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",951,...,22,8
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",600,–,22,9
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",9963,",.",22,10
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",898,…,22,11
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",24,-,22,12
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",18,',22,13
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",31847,",[",22,14
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",6182,192,22,15
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",563,--,22,16
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",6128,193,22,17
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",861,".""",22,18
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1271,‘,22,19
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1840,199,22,20
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",4278,[],22,21
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",13,"""",22,22
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",25858,(#,22,23
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",37,:,22,24
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1702,".,",22,25
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",2747,198,22,26
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",4753,().,22,27
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1672,"(""",22,28
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",3954,196,22,29
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",2497,....,22,30
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",22633,(.,22,31
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",30,3,22,32
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",7001,190,22,33
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",2746,.),22,34
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",29,2,22,35
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",42,?,22,36
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",5021,195,22,37
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1152,(),22,38
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",31,4,22,39
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",15368,.....,22,40
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",28,1,22,41
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",5387,194,22,42
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",3344,197,22,43
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",5689,….,22,44
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",691,).,22,45
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",32,5,22,46
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",16663,.],22,47
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",2517,(',22,48
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",6474,191,22,49
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",9695,189,22,50
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",35,8,22,51
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",696,10,22,52
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",20,),22,53
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",33,6,22,54
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",853,200,22,55
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1311,",""",22,56
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",73,^,22,57
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",37472,;.,22,58
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",488,“,22,59
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",273, and,22,60
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1069,11,22,61
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1313,13,22,62
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",928,12,22,63
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",39231,(‘,22,64
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",13946,.).,22,65
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",1030,15,22,66
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",5154,[…],22,67
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",20185,.(,22,68
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",3566,""".",22,69
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",36,9,22,70
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",14292,.;,22,71
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",34,7,22,72
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",770,"),",22,73
"[398, 5200, 271, 248, 9587, 37404, 1255, 204, 23, 585, 614, 3345, 2108, 3864, 15789, 6628, 4179, 38161, 10960, 343, 484, 204]"," was named to the pentathlon team, which also included future International Olympic Committee president Avery Brundage ",12,!,22,74
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",1542, against,22,0
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",25,.,22,1
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",325, that,22,2
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",23,",",22,3
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",251, w,22,4
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",273, and,22,5
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",248, the,22,6
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",204, ,22,7
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",12881, Scient,22,8
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",6728, carried,22,9
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",1003, being,22,10
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",585, which,22,11
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",1257, run,22,12
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",7028, launched,22,13
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",64099, orchestrated,22,14
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",431, by,22,15
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",332, he,22,16
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",16764, tactics,22,17
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",7819, conducted,22,18
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",15472, mounted,22,19
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",6873,.[,22,20
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",334, it,22,21
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",271, to,22,22
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",275, of,22,23
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",19441, allegedly,22,24
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",18,',22,25
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",9009, directed,22,26
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",272, in,22,27
"[204, 23, 241, 984, 7856, 427, 248, 5222, 275, 12881, 1303, 2930, 248, 4657, 6683, 335, 5788, 5759, 27209, 248, 52350, 3942]",", a defector from the Church of Scientology provided the Sunday Times with internal documents detailing the smear campaign",513,..,22,28
